"Line Probe: Centroid[Y] (m)","Line Probe: Velocity[i] (m/s)"
-0.01230000824389503,15.004535706265772
-0.01230000824389503,15.004535706265772
-0.011496805269809007,18.45920524905466
-0.01068713745909772,19.02381521380034
-0.01068713745909772,19.02381521380034
-0.00987095277744901,19.664614506493727
-0.009048198771737986,20.37542602352411
-0.009048198771737986,20.37542602352411
-0.008218822566653947,21.15605259038503
-0.007382770861302275,22.0068895923115
-0.007382770861302275,22.0068895923115
-0.006539989925779047,22.926904506085556
-0.005690425597717985,23.91313396269293
-0.005690425597717985,23.91313396269293
-0.004834023278809635,24.96066337756007
-0.003970727931292536,26.062477177856284
-0.003970727931292536,26.062477177856284
-0.003100484074416182,27.209487396079588
-0.00222323578087541,28.39013675354275
-0.00222323578087541,28.39013675354275
-0.0013389266732162508,29.58954845644076
-4.474999202127433E-4,30.78900888490432
-4.474999202127433E-4,30.78900888490432
5.000000000028315E-4,32.02442694993435
0.001523804307688832,33.27974089061287
0.001523804307688832,33.27974089061287
0.0025958137068342645,34.46810016961236
0.0025958137068342645,34.46810016961236
0.0037171739636033103,35.539877510071875
0.0037171739636033103,35.539877510071875
0.0048889285161937,36.46506908808228
0.0048889285161937,36.46506908808228
0.0061120022488736795,37.246518828550215
0.0061120022488736795,37.246518828550215
0.0061120022488736795,37.246518828550215
0.007387184716159331,37.912497573262286
0.007387184716159331,37.912497573262286
0.008715112989480134,38.49765838534047
0.008715112989480134,38.49765838534047
0.010096254330384271,39.02975496881804
0.010096254330384271,39.02975496881804
0.010096254330384271,39.02975496881804
0.011530888925884962,39.52653637634449
0.011530888925884962,39.52653637634449
0.013019092951906102,39.99796150052301
0.013019092951906102,39.99796150052301
0.013019092951906102,39.99796150052301
0.014560722258760228,40.44921248925827
0.014560722258760228,40.44921248925827
0.014560722258760228,40.44921248925827
0.01615539699686933,40.882821666477355
0.01615539699686933,40.882821666477355
0.017802487520120983,41.29985383125537
0.017802487520120983,41.29985383125537
0.017802487520120983,41.29985383125537
0.019501101916907567,41.70050382450209
0.019501101916907567,41.70050382450209
0.019501101916907567,41.70050382450209
0.021250075523627083,42.084399746049215
0.021250075523627083,42.084399746049215
0.021250075523627083,42.084399746049215
0.02304796277094498,42.450767969163536
0.02304796277094498,42.450767969163536
0.02304796277094498,42.450767969163536
0.02304796277094498,42.450767969163536
0.024893031698335025,42.79853347702562
0.024893031698335025,42.79853347702562
0.024893031698335025,42.79853347702562
0.026783261446525774,43.12639241839341
0.026783261446525774,43.12639241839341
0.026783261446525774,43.12639241839341
0.02871634300004039,43.43288003356791
0.02871634300004039,43.43288003356791
0.02871634300004039,43.43288003356791
0.02871634300004039,43.43288003356791
0.030689683403040725,43.71644328986385
0.030689683403040725,43.71644328986385
0.030689683403040725,43.71644328986385
0.03270041361168928,43.97553873237686
0.03270041361168928,43.97553873237686
0.03270041361168928,43.97553873237686
0.03270041361168928,43.97553873237686
0.034745400076292926,44.20873654763578
0.034745400076292926,44.20873654763578
0.034745400076292926,44.20873654763578
0.03682126006821343,44.41482226260611
0.03682126006821343,44.41482226260611
0.03682126006821343,44.41482226260611
0.03682126006821343,44.41482226260611
0.03892438068207749,44.59287975296392
0.03892438068207749,44.59287975296392
0.03892438068207749,44.59287975296392
0.03892438068207749,44.59287975296392
0.041050941355822955,44.74231832772467
0.041050941355822955,44.74231832772467
0.041050941355822955,44.74231832772467
0.0431969396625768,44.862816105409976
0.0431969396625768,44.862816105409976
0.0431969396625768,44.862816105409976
0.0431969396625768,44.862816105409976
0.045358220042518084,44.954184940753734
0.045358220042518084,44.954184940753734
0.045358220042518084,44.954184940753734
0.045358220042518084,44.954184940753734
0.04753050506305891,45.01617791908265
0.04753050506305891,45.01617791908265
0.04753050506305891,45.01617791908265
0.04753050506305891,45.01617791908265
0.04970942872511408,45.04837474827147
0.04970942872511408,45.04837474827147
0.04970942872511408,45.04837474827147
0.04970942872511408,45.04837474827147
0.051890571274881184,45.0501966789308
0.051890571274881184,45.0501966789308
0.051890571274881184,45.0501966789308
0.05406949493693635,45.020778231257516
0.05406949493693635,45.020778231257516
0.05406949493693635,45.020778231257516
0.05406949493693635,45.020778231257516
0.0562417799574772,44.95929402779206
0.0562417799574772,44.95929402779206
0.0562417799574772,44.95929402779206
0.0562417799574772,44.95929402779206
0.05840306033741846,44.86494921729764
0.05840306033741846,44.86494921729764
0.05840306033741846,44.86494921729764
0.05840306033741846,44.86494921729764
0.06054905864417233,44.737211761883934
0.06054905864417233,44.737211761883934
0.06054905864417233,44.737211761883934
0.06054905864417233,44.737211761883934
0.06267561931791778,44.57599073776181
0.06267561931791778,44.57599073776181
0.06267561931791778,44.57599073776181
0.06477873993178185,44.38153687597322
0.06477873993178185,44.38153687597322
0.06477873993178185,44.38153687597322
0.06477873993178185,44.38153687597322
0.06685459992370232,44.154424257340146
0.06685459992370232,44.154424257340146
0.06685459992370232,44.154424257340146
0.06685459992370232,44.154424257340146
0.06889958638830597,43.89538588646636
0.06889958638830597,43.89538588646636
0.06889958638830597,43.89538588646636
0.07091031659695454,43.60518402963064
0.07091031659695454,43.60518402963064
0.07091031659695454,43.60518402963064
0.07091031659695454,43.60518402963064
0.07288365699995487,43.284469602960264
0.07288365699995487,43.284469602960264
0.07288365699995487,43.284469602960264
0.0748167385534695,42.933667742423694
0.0748167385534695,42.933667742423694
0.0748167385534695,42.933667742423694
0.07670696830166024,42.552881109814045
0.07670696830166024,42.552881109814045
0.07670696830166024,42.552881109814045
0.07670696830166024,42.552881109814045
0.07855203722905027,42.14180340819009
