"Line Probe: Centroid[Y] (m)","Line Probe: Velocity[i] (m/s)"
-0.012300008243894281,-2.707110730670583
-0.012300008243894281,-2.707110730670583
-0.011496805269807495,0.23056632214015707
-0.010687137459096191,0.9890389577389918
-0.010687137459096191,0.9890389577389918
-0.009870952777447484,2.067367637270322
-0.00904819877173646,3.4249908896056023
-0.00904819877173646,3.4249908896056023
-0.008218822566652406,5.043801976122315
-0.007382770861300736,6.91235375878561
-0.007382770861300736,6.91235375878561
-0.006539989925777506,9.020354716777005
-0.005690425597716445,11.358411921992914
-0.005690425597716445,11.358411921992914
-0.0048340232788080945,13.915521086871227
-0.003970727931290996,16.678876329981698
-0.003970727931290996,16.678876329981698
-0.0031004840744146417,19.624743399940964
-0.0022232357808738695,22.70165010366564
-0.0022232357808738695,22.70165010366564
-0.0013389266732147104,25.810869040824947
-4.474999202112029E-4,28.77830278605097
-4.474999202112029E-4,28.77830278605097
5.00000000004372E-4,31.419848379922396
0.0015238043076903768,33.55264517579001
0.0015238043076903768,33.55264517579001
0.0025958137068358006,35.094342344205394
0.0025958137068358006,35.094342344205394
0.003717173963604853,36.23140572493745
0.003717173963604853,36.23140572493745
0.00488892851619524,37.144974242357044
0.00488892851619524,37.144974242357044
0.006112002248875217,37.9381392726908
0.006112002248875217,37.9381392726908
0.006112002248875217,37.9381392726908
0.007387184716160872,38.65817098804033
0.007387184716160872,38.65817098804033
0.008715112989481674,39.32638475623481
0.008715112989481674,39.32638475623481
0.010096254330385815,39.953167626847865
0.010096254330385815,39.953167626847865
0.010096254330385815,39.953167626847865
0.011530888925886502,40.544476363170936
0.011530888925886502,40.544476363170936
0.013019092951907639,41.10417867462016
0.013019092951907639,41.10417867462016
0.013019092951907639,41.10417867462016
0.014560722258761774,41.635002440372084
0.014560722258761774,41.635002440372084
0.014560722258761774,41.635002440372084
0.016155396996870866,42.13890822307269
0.016155396996870866,42.13890822307269
0.01780248752012252,42.617264610469945
0.01780248752012252,42.617264610469945
0.01780248752012252,42.617264610469945
0.01950110191690911,43.07096345339569
0.01950110191690911,43.07096345339569
0.01950110191690911,43.07096345339569
0.02125007552362862,43.500494566513034
0.02125007552362862,43.500494566513034
0.02125007552362862,43.500494566513034
0.02304796277094652,43.90596621184737
0.02304796277094652,43.90596621184737
0.02304796277094652,43.90596621184737
0.02304796277094652,43.90596621184737
0.024893031698336565,44.287148817029454
0.024893031698336565,44.287148817029454
0.024893031698336565,44.287148817029454
0.026783261446527318,44.643519091854685
0.026783261446527318,44.643519091854685
0.026783261446527318,44.643519091854685
0.02871634300004193,44.97430433459514
0.02871634300004193,44.97430433459514
0.02871634300004193,44.97430433459514
0.02871634300004193,44.97430433459514
0.03068968340304226,45.278545659789266
0.03068968340304226,45.278545659789266
0.03068968340304226,45.278545659789266
0.03270041361169082,45.55518563796684
0.03270041361169082,45.55518563796684
0.03270041361169082,45.55518563796684
0.03270041361169082,45.55518563796684
0.03474540007629447,45.803178751490215
0.03474540007629447,45.803178751490215
0.03474540007629447,45.803178751490215
0.03682126006821496,46.021601029549984
0.03682126006821496,46.021601029549984
0.03682126006821496,46.021601029549984
0.03682126006821496,46.021601029549984
0.038924380682079034,46.20976852274186
0.038924380682079034,46.20976852274186
0.038924380682079034,46.20976852274186
0.038924380682079034,46.20976852274186
0.04105094135582449,46.36730375841549
0.04105094135582449,46.36730375841549
0.04105094135582449,46.36730375841549
0.04319693966257835,46.4941284718918
0.04319693966257835,46.4941284718918
0.04319693966257835,46.4941284718918
0.04319693966257835,46.4941284718918
0.04535822004251962,46.59036281953411
0.04535822004251962,46.59036281953411
0.04535822004251962,46.59036281953411
0.04535822004251962,46.59036281953411
0.04753050506306046,46.656160406995724
0.04753050506306046,46.656160406995724
0.04753050506306046,46.656160406995724
0.04753050506306046,46.656160406995724
0.04970942872511562,46.691525677554985
0.04970942872511562,46.691525677554985
0.04970942872511562,46.691525677554985
0.04970942872511562,46.691525677554985
0.051890571274882724,46.69622913289786
0.051890571274882724,46.69622913289786
0.051890571274882724,46.69622913289786
0.054069494936937884,46.66977231400234
0.054069494936937884,46.66977231400234
0.054069494936937884,46.66977231400234
0.054069494936937884,46.66977231400234
0.056241779957478734,46.61146760427664
0.056241779957478734,46.61146760427664
0.056241779957478734,46.61146760427664
0.056241779957478734,46.61146760427664
0.058403060337420015,46.52064496207116
0.058403060337420015,46.52064496207116
0.058403060337420015,46.52064496207116
0.058403060337420015,46.52064496207116
0.06054905864417386,46.396831477481776
0.06054905864417386,46.396831477481776
0.06054905864417386,46.396831477481776
0.06054905864417386,46.396831477481776
0.06267561931791932,46.23990379156903
0.06267561931791932,46.23990379156903
0.06267561931791932,46.23990379156903
0.06477873993178337,46.05012934829705
0.06477873993178337,46.05012934829705
0.06477873993178337,46.05012934829705
0.06477873993178337,46.05012934829705
0.06685459992370388,45.82811754035715
0.06685459992370388,45.82811754035715
0.06685459992370388,45.82811754035715
0.06685459992370388,45.82811754035715
0.06889958638830751,45.574698484828026
0.06889958638830751,45.574698484828026
0.06889958638830751,45.574698484828026
0.07091031659695607,45.290772698214404
0.07091031659695607,45.290772698214404
0.07091031659695607,45.290772698214404
0.07091031659695607,45.290772698214404
0.07288365699995641,44.97716449883094
0.07288365699995641,44.97716449883094
0.07288365699995641,44.97716449883094
0.07481673855347103,44.6344958356234
0.07481673855347103,44.6344958356234
0.07481673855347103,44.6344958356234
0.07670696830166177,44.263083127550175
0.07670696830166177,44.263083127550175
0.07670696830166177,44.263083127550175
0.07670696830166177,44.263083127550175
0.07855203722905182,43.86285041444746
0.07855203722905182,43.86285041444746
0.07855203722905182,43.86285041444746
0.08034992447636972,43.43324605696471
0.08034992447636972,43.43324605696471
0.08034992447636972,43.43324605696471
0.08209889808308923,42.97314989597359
0.08209889808308923,42.97314989597359
0.08209889808308923,42.97314989597359
0.08379751247987584,42.48075586843367
0.08379751247987584,42.48075586843367
0.08379751247987584,42.48075586843367
0.08544460300312749,41.953413030915
0.08544460300312749,41.953413030915
0.08544460300312749,41.953413030915
0.08703927774123656,41.38739146459289
0.08703927774123656,41.38739146459289
0.08858090704809068,40.777540348360624
0.08858090704809068,40.777540348360624
0.08858090704809068,40.777540348360624
0.09006911107411181,40.11676408394393
0.09006911107411181,40.11676408394393
0.09006911107411181,40.11676408394393
0.09150374566961249,39.39522379043278
0.09150374566961249,39.39522379043278
0.09288488701051663,38.5990685157526
0.09288488701051663,38.5990685157526
0.09421281528383744,37.708386692471706
0.09421281528383744,37.708386692471706
0.09421281528383744,37.708386692471706
0.0954879977511231,36.69376220453375
0.0954879977511231,36.69376220453375
0.09671107148380308,35.51026916659564
0.09671107148380308,35.51026916659564
0.09788282603639345,34.08665432354152
0.09788282603639345,34.08665432354152
0.09900418629316252,32.30706761268237
0.09900418629316252,32.30706761268237
0.10007619569230791,30.002567784316646
0.10007619569230791,30.002567784316646
0.10109999999999693,24.66539668328803
0.10109999999999693,24.66539668328803
