"TurbulentDissipationRate","TurbulentKineticEnergy","Velocity:0","Velocity:1","Velocity:2","VelocityMagnitude","Velocityi","Velocityj","Velocityk","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
93.224,0.47743,-5.2166,-0.0080235,-2.1481,5.6415,-5.2166,-0.0080235,-2.1481,1,0.0024488,-0.67096,0,0.42447
57.809,0.43431,-5.6454,-0.012584,-2.3184,6.1029,-5.6454,-0.012584,-2.3184,1,0.0025253,-0.67099,0,0.42454
57.809,0.43431,-5.6454,-0.012584,-2.3184,6.1029,-5.6454,-0.012584,-2.3184,1,0.0026019,-0.67102,0,0.42461
57.809,0.43431,-5.6454,-0.012584,-2.3184,6.1029,-5.6454,-0.012584,-2.3184,1,0.0026784,-0.67105,0,0.42468
57.809,0.43431,-5.6454,-0.012584,-2.3184,6.1029,-5.6454,-0.012584,-2.3184,1,0.0027549,-0.67108,0,0.42475
57.809,0.43431,-5.6454,-0.012584,-2.3184,6.1029,-5.6454,-0.012584,-2.3184,1,0.0028315,-0.67111,0,0.42482
57.809,0.43431,-5.6454,-0.012584,-2.3184,6.1029,-5.6454,-0.012584,-2.3184,1,0.002908,-0.67114,0,0.42489
57.809,0.43431,-5.6454,-0.012584,-2.3184,6.1029,-5.6454,-0.012584,-2.3184,1,0.0029845,-0.67117,0,0.42496
57.809,0.43431,-5.6454,-0.012584,-2.3184,6.1029,-5.6454,-0.012584,-2.3184,1,0.003061,-0.6712,0,0.42503
57.809,0.43431,-5.6454,-0.012584,-2.3184,6.1029,-5.6454,-0.012584,-2.3184,1,0.0031376,-0.67123,0,0.4251
57.809,0.43431,-5.6454,-0.012584,-2.3184,6.1029,-5.6454,-0.012584,-2.3184,1,0.0032141,-0.67126,0,0.42517
57.809,0.43431,-5.6454,-0.012584,-2.3184,6.1029,-5.6454,-0.012584,-2.3184,1,0.0032906,-0.67129,0,0.42524
57.809,0.43431,-5.6454,-0.012584,-2.3184,6.1029,-5.6454,-0.012584,-2.3184,1,0.0033671,-0.67132,0,0.42531
40.071,0.40139,-5.9933,-0.016125,-2.4537,6.4762,-5.9933,-0.016125,-2.4537,1,0.0034436,-0.67135,0,0.42538
40.07,0.40141,-5.9935,0.016245,-2.4538,6.4764,-5.9935,0.016245,-2.4538,1,0.0035202,-0.67138,0,0.42545
40.07,0.40141,-5.9935,0.016245,-2.4538,6.4764,-5.9935,0.016245,-2.4538,1,0.0035967,-0.67141,0,0.42552
40.07,0.40141,-5.9935,0.016245,-2.4538,6.4764,-5.9935,0.016245,-2.4538,1,0.0036732,-0.67144,0,0.42559
40.07,0.40141,-5.9935,0.016245,-2.4538,6.4764,-5.9935,0.016245,-2.4538,1,0.0037497,-0.67147,0,0.42566
40.07,0.40141,-5.9935,0.016245,-2.4538,6.4764,-5.9935,0.016245,-2.4538,1,0.0038263,-0.6715,0,0.42573
40.07,0.40141,-5.9935,0.016245,-2.4538,6.4764,-5.9935,0.016245,-2.4538,1,0.0039028,-0.67153,0,0.4258
40.07,0.40141,-5.9935,0.016245,-2.4538,6.4764,-5.9935,0.016245,-2.4538,1,0.0039793,-0.67156,0,0.42587
40.07,0.40141,-5.9935,0.016245,-2.4538,6.4764,-5.9935,0.016245,-2.4538,1,0.0040559,-0.67159,0,0.42594
40.071,0.40139,-5.9933,-0.016125,-2.4537,6.4762,-5.9933,-0.016125,-2.4537,1,0.0041324,-0.67162,0,0.42601
40.071,0.40139,-5.9933,-0.016125,-2.4537,6.4762,-5.9933,-0.016125,-2.4537,1,0.0042089,-0.67165,0,0.42608
40.071,0.40139,-5.9933,-0.016125,-2.4537,6.4762,-5.9933,-0.016125,-2.4537,1,0.0042854,-0.67168,0,0.42616
40.071,0.40139,-5.9933,-0.016125,-2.4537,6.4762,-5.9933,-0.016125,-2.4537,1,0.0043619,-0.67171,0,0.42623
29.856,0.37397,-6.2946,-0.01745,-2.5662,6.7977,-6.2946,-0.01745,-2.5662,1,0.0044385,-0.67174,0,0.4263
29.856,0.37397,-6.2946,-0.01745,-2.5662,6.7977,-6.2946,-0.01745,-2.5662,1,0.004515,-0.67177,0,0.42637
29.856,0.37397,-6.2946,-0.01745,-2.5662,6.7977,-6.2946,-0.01745,-2.5662,1,0.0045915,-0.6718,0,0.42644
29.856,0.37397,-6.2946,-0.01745,-2.5662,6.7977,-6.2946,-0.01745,-2.5662,1,0.004668,-0.67183,0,0.42651
29.856,0.37397,-6.2946,-0.01745,-2.5662,6.7977,-6.2946,-0.01745,-2.5662,1,0.0047446,-0.67186,0,0.42658
29.856,0.37397,-6.2946,-0.01745,-2.5662,6.7977,-6.2946,-0.01745,-2.5662,1,0.0048211,-0.67189,0,0.42665
29.856,0.37397,-6.2946,-0.01745,-2.5662,6.7977,-6.2946,-0.01745,-2.5662,1,0.0048976,-0.67192,0,0.42672
29.856,0.37397,-6.2946,-0.01745,-2.5662,6.7977,-6.2946,-0.01745,-2.5662,1,0.0049742,-0.67195,0,0.42679
29.856,0.37397,-6.2946,-0.01745,-2.5662,6.7977,-6.2946,-0.01745,-2.5662,1,0.0050507,-0.67198,0,0.42686
29.856,0.37397,-6.2946,-0.01745,-2.5662,6.7977,-6.2946,-0.01745,-2.5662,1,0.0051272,-0.67201,0,0.42693
29.856,0.37397,-6.2946,-0.01745,-2.5662,6.7977,-6.2946,-0.01745,-2.5662,1,0.0052037,-0.67204,0,0.427
29.856,0.37397,-6.2946,-0.01745,-2.5662,6.7977,-6.2946,-0.01745,-2.5662,1,0.0052803,-0.67207,0,0.42707
29.856,0.37397,-6.2946,-0.01745,-2.5662,6.7977,-6.2946,-0.01745,-2.5662,1,0.0053568,-0.6721,0,0.42714
29.856,0.37397,-6.2946,-0.01745,-2.5662,6.7977,-6.2946,-0.01745,-2.5662,1,0.0054333,-0.67213,0,0.42721
29.856,0.37397,-6.2946,-0.01745,-2.5662,6.7977,-6.2946,-0.01745,-2.5662,1,0.0055099,-0.67216,0,0.42728
23.371,0.35022,-6.5657,-0.015987,-2.6664,7.0865,-6.5657,-0.015987,-2.6664,1,0.0055864,-0.67219,0,0.42735
23.371,0.35022,-6.5657,-0.015987,-2.6664,7.0865,-6.5657,-0.015987,-2.6664,1,0.0056629,-0.67222,0,0.42742
23.371,0.35022,-6.5657,-0.015987,-2.6664,7.0865,-6.5657,-0.015987,-2.6664,1,0.0057394,-0.67225,0,0.42749
23.371,0.35022,-6.5657,-0.015987,-2.6664,7.0865,-6.5657,-0.015987,-2.6664,1,0.005816,-0.67228,0,0.42756
23.371,0.35022,-6.5657,-0.015987,-2.6664,7.0865,-6.5657,-0.015987,-2.6664,1,0.0058925,-0.67231,0,0.42763
23.371,0.35022,-6.5657,-0.015987,-2.6664,7.0865,-6.5657,-0.015987,-2.6664,1,0.005969,-0.67234,0,0.4277
23.371,0.35022,-6.5657,-0.015987,-2.6664,7.0865,-6.5657,-0.015987,-2.6664,1,0.0060455,-0.67237,0,0.42777
23.371,0.35022,-6.5657,-0.015987,-2.6664,7.0865,-6.5657,-0.015987,-2.6664,1,0.006122,-0.6724,0,0.42785
23.371,0.35022,-6.5657,-0.015987,-2.6664,7.0865,-6.5657,-0.015987,-2.6664,1,0.0061986,-0.67243,0,0.42792
23.371,0.35022,-6.5657,-0.015987,-2.6664,7.0865,-6.5657,-0.015987,-2.6664,1,0.0062751,-0.67246,0,0.42799
23.371,0.35022,-6.5657,-0.015987,-2.6664,7.0865,-6.5657,-0.015987,-2.6664,1,0.0063516,-0.67249,0,0.42806
23.371,0.35022,-6.5657,-0.015987,-2.6664,7.0865,-6.5657,-0.015987,-2.6664,1,0.0064281,-0.67252,0,0.42813
23.371,0.35022,-6.5657,-0.015987,-2.6664,7.0865,-6.5657,-0.015987,-2.6664,1,0.0065047,-0.67255,0,0.4282
23.371,0.35022,-6.5657,-0.015987,-2.6664,7.0865,-6.5657,-0.015987,-2.6664,1,0.0065812,-0.67258,0,0.42827
23.371,0.35022,-6.5657,-0.015987,-2.6664,7.0865,-6.5657,-0.015987,-2.6664,1,0.0066577,-0.67261,0,0.42834
23.371,0.35022,-6.5657,-0.015987,-2.6664,7.0865,-6.5657,-0.015987,-2.6664,1,0.0067342,-0.67264,0,0.42841
23.371,0.35022,-6.5657,-0.015987,-2.6664,7.0865,-6.5657,-0.015987,-2.6664,1,0.0068108,-0.67267,0,0.42848
18.944,0.32944,-6.8169,-0.011815,-2.7593,7.3542,-6.8169,-0.011815,-2.7593,1,0.0068873,-0.6727,0,0.42855
18.944,0.32944,-6.8169,-0.011815,-2.7593,7.3542,-6.8169,-0.011815,-2.7593,1,0.0069638,-0.67273,0,0.42862
18.944,0.32944,-6.8169,-0.011815,-2.7593,7.3542,-6.8169,-0.011815,-2.7593,1,0.0070403,-0.67276,0,0.42869
18.944,0.32944,-6.8169,-0.011815,-2.7593,7.3542,-6.8169,-0.011815,-2.7593,1,0.0071169,-0.67279,0,0.42876
18.944,0.32944,-6.8169,-0.011815,-2.7593,7.3542,-6.8169,-0.011815,-2.7593,1,0.0071934,-0.67282,0,0.42883
18.944,0.32944,-6.8169,-0.011815,-2.7593,7.3542,-6.8169,-0.011815,-2.7593,1,0.0072699,-0.67285,0,0.4289
18.944,0.32944,-6.8169,-0.011815,-2.7593,7.3542,-6.8169,-0.011815,-2.7593,1,0.0073464,-0.67288,0,0.42897
18.944,0.32944,-6.8169,-0.011815,-2.7593,7.3542,-6.8169,-0.011815,-2.7593,1,0.007423,-0.67291,0,0.42904
18.944,0.32944,-6.8169,-0.011815,-2.7593,7.3542,-6.8169,-0.011815,-2.7593,1,0.0074995,-0.67294,0,0.42911
18.944,0.32944,-6.8169,-0.011815,-2.7593,7.3542,-6.8169,-0.011815,-2.7593,1,0.007576,-0.67297,0,0.42918
18.944,0.32944,-6.8169,-0.011815,-2.7593,7.3542,-6.8169,-0.011815,-2.7593,1,0.0076526,-0.673,0,0.42925
18.944,0.32944,-6.8169,-0.011815,-2.7593,7.3542,-6.8169,-0.011815,-2.7593,1,0.0077291,-0.67303,0,0.42932
18.944,0.32944,-6.8169,-0.011815,-2.7593,7.3542,-6.8169,-0.011815,-2.7593,1,0.0078056,-0.67306,0,0.42939
18.944,0.32944,-6.8169,-0.011815,-2.7593,7.3542,-6.8169,-0.011815,-2.7593,1,0.0078821,-0.67309,0,0.42946
18.944,0.32944,-6.8169,-0.011815,-2.7593,7.3542,-6.8169,-0.011815,-2.7593,1,0.0079587,-0.67312,0,0.42953
18.944,0.32944,-6.8169,-0.011815,-2.7593,7.3542,-6.8169,-0.011815,-2.7593,1,0.0080352,-0.67315,0,0.4296
18.944,0.32944,-6.8169,-0.011815,-2.7593,7.3542,-6.8169,-0.011815,-2.7593,1,0.0081117,-0.67318,0,0.42968
18.944,0.32944,-6.8169,-0.011815,-2.7593,7.3542,-6.8169,-0.011815,-2.7593,1,0.0081882,-0.67321,0,0.42975
15.749,0.31146,-7.0539,-0.006229,-2.85,7.6079,-7.0539,-0.006229,-2.85,1,0.0082648,-0.67324,0,0.42982
15.749,0.31146,-7.0539,-0.006229,-2.85,7.6079,-7.0539,-0.006229,-2.85,1,0.0083413,-0.67327,0,0.42989
15.749,0.31146,-7.0539,-0.006229,-2.85,7.6079,-7.0539,-0.006229,-2.85,1,0.0084178,-0.6733,0,0.42996
15.749,0.31146,-7.0539,-0.006229,-2.85,7.6079,-7.0539,-0.006229,-2.85,1,0.0084943,-0.67333,0,0.43003
15.749,0.31146,-7.0539,-0.006229,-2.85,7.6079,-7.0539,-0.006229,-2.85,1,0.0085709,-0.67336,0,0.4301
15.749,0.31146,-7.0539,-0.006229,-2.85,7.6079,-7.0539,-0.006229,-2.85,1,0.0086474,-0.67339,0,0.43017
15.749,0.31146,-7.0539,-0.006229,-2.85,7.6079,-7.0539,-0.006229,-2.85,1,0.0087239,-0.67342,0,0.43024
15.749,0.31146,-7.0539,-0.006229,-2.85,7.6079,-7.0539,-0.006229,-2.85,1,0.0088004,-0.67345,0,0.43031
15.749,0.31146,-7.0539,-0.006229,-2.85,7.6079,-7.0539,-0.006229,-2.85,1,0.008877,-0.67348,0,0.43038
15.749,0.31146,-7.0539,-0.006229,-2.85,7.6079,-7.0539,-0.006229,-2.85,1,0.0089535,-0.67351,0,0.43045
15.749,0.31146,-7.0539,-0.006229,-2.85,7.6079,-7.0539,-0.006229,-2.85,1,0.00903,-0.67354,0,0.43052
15.749,0.31146,-7.0539,-0.006229,-2.85,7.6079,-7.0539,-0.006229,-2.85,1,0.0091066,-0.67357,0,0.43059
15.749,0.31146,-7.0539,-0.006229,-2.85,7.6079,-7.0539,-0.006229,-2.85,1,0.0091831,-0.6736,0,0.43066
15.749,0.31146,-7.0539,-0.006229,-2.85,7.6079,-7.0539,-0.006229,-2.85,1,0.0092596,-0.67363,0,0.43073
15.749,0.31146,-7.0539,-0.006229,-2.85,7.6079,-7.0539,-0.006229,-2.85,1,0.0093361,-0.67366,0,0.4308
15.749,0.31146,-7.0539,-0.006229,-2.85,7.6079,-7.0539,-0.006229,-2.85,1,0.0094127,-0.67369,0,0.43087
15.749,0.31146,-7.0539,-0.006229,-2.85,7.6079,-7.0539,-0.006229,-2.85,1,0.0094892,-0.67372,0,0.43094
15.749,0.31146,-7.0539,-0.006229,-2.85,7.6079,-7.0539,-0.006229,-2.85,1,0.0095657,-0.67375,0,0.43101
15.749,0.31146,-7.0539,-0.006229,-2.85,7.6079,-7.0539,-0.006229,-2.85,1,0.0096422,-0.67378,0,0.43108
15.749,0.31146,-7.0539,-0.006229,-2.85,7.6079,-7.0539,-0.006229,-2.85,1,0.0097187,-0.67381,0,0.43115
13.341,0.29647,-7.2801,-8.3193e-05,-2.9433,7.8526,-7.2801,-8.3193e-05,-2.9433,1,0.0097953,-0.67384,0,0.43122
13.341,0.29647,-7.2801,-8.3193e-05,-2.9433,7.8526,-7.2801,-8.3193e-05,-2.9433,1,0.0098718,-0.67387,0,0.43129
13.341,0.29647,-7.2801,-8.3193e-05,-2.9433,7.8526,-7.2801,-8.3193e-05,-2.9433,1,0.0099483,-0.6739,0,0.43136
13.341,0.29647,-7.2801,-8.3193e-05,-2.9433,7.8526,-7.2801,-8.3193e-05,-2.9433,1,0.010025,-0.67393,0,0.43144
13.341,0.29647,-7.2801,-8.3193e-05,-2.9433,7.8526,-7.2801,-8.3193e-05,-2.9433,1,0.010101,-0.67396,0,0.43151
13.341,0.29647,-7.2801,-8.3193e-05,-2.9433,7.8526,-7.2801,-8.3193e-05,-2.9433,1,0.010178,-0.67399,0,0.43158
13.341,0.29647,-7.2801,-8.3193e-05,-2.9433,7.8526,-7.2801,-8.3193e-05,-2.9433,1,0.010254,-0.67402,0,0.43165
13.341,0.29647,-7.2801,-8.3193e-05,-2.9433,7.8526,-7.2801,-8.3193e-05,-2.9433,1,0.010331,-0.67405,0,0.43172
13.341,0.29647,-7.2801,-8.3193e-05,-2.9433,7.8526,-7.2801,-8.3193e-05,-2.9433,1,0.010407,-0.67408,0,0.43179
13.341,0.29647,-7.2801,-8.3193e-05,-2.9433,7.8526,-7.2801,-8.3193e-05,-2.9433,1,0.010484,-0.67411,0,0.43186
13.341,0.29647,-7.2801,-8.3193e-05,-2.9433,7.8526,-7.2801,-8.3193e-05,-2.9433,1,0.010561,-0.67414,0,0.43193
13.341,0.29647,-7.2801,-8.3193e-05,-2.9433,7.8526,-7.2801,-8.3193e-05,-2.9433,1,0.010637,-0.67417,0,0.432
13.341,0.29647,-7.2801,-8.3193e-05,-2.9433,7.8526,-7.2801,-8.3193e-05,-2.9433,1,0.010714,-0.6742,0,0.43207
13.341,0.29647,-7.2801,-8.3193e-05,-2.9433,7.8526,-7.2801,-8.3193e-05,-2.9433,1,0.01079,-0.67423,0,0.43214
13.341,0.29647,-7.2801,-8.3193e-05,-2.9433,7.8526,-7.2801,-8.3193e-05,-2.9433,1,0.010867,-0.67426,0,0.43221
13.341,0.29647,-7.2801,-8.3193e-05,-2.9433,7.8526,-7.2801,-8.3193e-05,-2.9433,1,0.010943,-0.67429,0,0.43228
13.341,0.29647,-7.2801,-8.3193e-05,-2.9433,7.8526,-7.2801,-8.3193e-05,-2.9433,1,0.01102,-0.67432,0,0.43235
13.341,0.29647,-7.2801,-8.3193e-05,-2.9433,7.8526,-7.2801,-8.3193e-05,-2.9433,1,0.011096,-0.67435,0,0.43242
13.341,0.29647,-7.2801,-8.3193e-05,-2.9433,7.8526,-7.2801,-8.3193e-05,-2.9433,1,0.011173,-0.67438,0,0.43249
13.341,0.29647,-7.2801,-8.3193e-05,-2.9433,7.8526,-7.2801,-8.3193e-05,-2.9433,1,0.011249,-0.67441,0,0.43256
13.341,0.29647,-7.2801,-8.3193e-05,-2.9433,7.8526,-7.2801,-8.3193e-05,-2.9433,1,0.011326,-0.67444,0,0.43263
13.341,0.29647,-7.2801,-8.3193e-05,-2.9433,7.8526,-7.2801,-8.3193e-05,-2.9433,1,0.011402,-0.67447,0,0.4327
11.474,0.28514,-7.4969,0.0050068,-3.0422,8.0907,-7.4969,0.0050068,-3.0422,1,0.011479,-0.6745,0,0.43277
11.474,0.28514,-7.4969,0.0050068,-3.0422,8.0907,-7.4969,0.0050068,-3.0422,1,0.011555,-0.67453,0,0.43284
11.474,0.28514,-7.4969,0.0050068,-3.0422,8.0907,-7.4969,0.0050068,-3.0422,1,0.011632,-0.67456,0,0.43291
11.474,0.28514,-7.4969,0.0050068,-3.0422,8.0907,-7.4969,0.0050068,-3.0422,1,0.011708,-0.67459,0,0.43298
11.474,0.28514,-7.4969,0.0050068,-3.0422,8.0907,-7.4969,0.0050068,-3.0422,1,0.011785,-0.67462,0,0.43305
11.474,0.28514,-7.4969,0.0050068,-3.0422,8.0907,-7.4969,0.0050068,-3.0422,1,0.011861,-0.67465,0,0.43312
11.474,0.28514,-7.4969,0.0050068,-3.0422,8.0907,-7.4969,0.0050068,-3.0422,1,0.011938,-0.67468,0,0.4332
11.474,0.28514,-7.4969,0.0050068,-3.0422,8.0907,-7.4969,0.0050068,-3.0422,1,0.012015,-0.67471,0,0.43327
11.474,0.28514,-7.4969,0.0050068,-3.0422,8.0907,-7.4969,0.0050068,-3.0422,1,0.012091,-0.67474,0,0.43334
11.474,0.28514,-7.4969,0.0050068,-3.0422,8.0907,-7.4969,0.0050068,-3.0422,1,0.012168,-0.67477,0,0.43341
11.474,0.28514,-7.4969,0.0050068,-3.0422,8.0907,-7.4969,0.0050068,-3.0422,1,0.012244,-0.6748,0,0.43348
11.474,0.28514,-7.4969,0.0050068,-3.0422,8.0907,-7.4969,0.0050068,-3.0422,1,0.012321,-0.67483,0,0.43355
11.474,0.28514,-7.4969,0.0050068,-3.0422,8.0907,-7.4969,0.0050068,-3.0422,1,0.012397,-0.67486,0,0.43362
11.474,0.28514,-7.4969,0.0050068,-3.0422,8.0907,-7.4969,0.0050068,-3.0422,1,0.012474,-0.67489,0,0.43369
11.474,0.28514,-7.4969,0.0050068,-3.0422,8.0907,-7.4969,0.0050068,-3.0422,1,0.01255,-0.67492,0,0.43376
11.474,0.28514,-7.4969,0.0050068,-3.0422,8.0907,-7.4969,0.0050068,-3.0422,1,0.012627,-0.67495,0,0.43383
11.474,0.28514,-7.4969,0.0050068,-3.0422,8.0907,-7.4969,0.0050068,-3.0422,1,0.012703,-0.67498,0,0.4339
11.474,0.28514,-7.4969,0.0050068,-3.0422,8.0907,-7.4969,0.0050068,-3.0422,1,0.01278,-0.67501,0,0.43397
11.474,0.28514,-7.4969,0.0050068,-3.0422,8.0907,-7.4969,0.0050068,-3.0422,1,0.012856,-0.67504,0,0.43404
11.474,0.28514,-7.4969,0.0050068,-3.0422,8.0907,-7.4969,0.0050068,-3.0422,1,0.012933,-0.67507,0,0.43411
11.474,0.28514,-7.4969,0.0050068,-3.0422,8.0907,-7.4969,0.0050068,-3.0422,1,0.013009,-0.6751,0,0.43418
11.474,0.28514,-7.4969,0.0050068,-3.0422,8.0907,-7.4969,0.0050068,-3.0422,1,0.013086,-0.67513,0,0.43425
11.474,0.28514,-7.4969,0.0050068,-3.0422,8.0907,-7.4969,0.0050068,-3.0422,1,0.013162,-0.67516,0,0.43432
11.474,0.28514,-7.4969,0.0050068,-3.0422,8.0907,-7.4969,0.0050068,-3.0422,1,0.013239,-0.67519,0,0.43439
11.474,0.28514,-7.4969,0.0050068,-3.0422,8.0907,-7.4969,0.0050068,-3.0422,1,0.013315,-0.67522,0,0.43446
10.024,0.27839,-7.7039,0.0092093,-3.1495,8.3229,-7.7039,0.0092093,-3.1495,1,0.013392,-0.67525,0,0.43453
10.024,0.27839,-7.7039,0.0092093,-3.1495,8.3229,-7.7039,0.0092093,-3.1495,1,0.013469,-0.67528,0,0.4346
10.024,0.27839,-7.7039,0.0092093,-3.1495,8.3229,-7.7039,0.0092093,-3.1495,1,0.013545,-0.67531,0,0.43467
10.024,0.27839,-7.7039,0.0092093,-3.1495,8.3229,-7.7039,0.0092093,-3.1495,1,0.013622,-0.67534,0,0.43474
10.024,0.27839,-7.7039,0.0092093,-3.1495,8.3229,-7.7039,0.0092093,-3.1495,1,0.013698,-0.67537,0,0.43481
10.024,0.27839,-7.7039,0.0092093,-3.1495,8.3229,-7.7039,0.0092093,-3.1495,1,0.013775,-0.6754,0,0.43488
10.024,0.27839,-7.7039,0.0092093,-3.1495,8.3229,-7.7039,0.0092093,-3.1495,1,0.013851,-0.67543,0,0.43496
10.024,0.27839,-7.7039,0.0092093,-3.1495,8.3229,-7.7039,0.0092093,-3.1495,1,0.013928,-0.67546,0,0.43503
10.024,0.27839,-7.7039,0.0092093,-3.1495,8.3229,-7.7039,0.0092093,-3.1495,1,0.014004,-0.67549,0,0.4351
10.024,0.27839,-7.7039,0.0092093,-3.1495,8.3229,-7.7039,0.0092093,-3.1495,1,0.014081,-0.67552,0,0.43517
10.024,0.27839,-7.7039,0.0092093,-3.1495,8.3229,-7.7039,0.0092093,-3.1495,1,0.014157,-0.67555,0,0.43524
10.024,0.27839,-7.7039,0.0092093,-3.1495,8.3229,-7.7039,0.0092093,-3.1495,1,0.014234,-0.67558,0,0.43531
10.024,0.27839,-7.7039,0.0092093,-3.1495,8.3229,-7.7039,0.0092093,-3.1495,1,0.01431,-0.67561,0,0.43538
10.024,0.27839,-7.7039,0.0092093,-3.1495,8.3229,-7.7039,0.0092093,-3.1495,1,0.014387,-0.67564,0,0.43545
10.024,0.27839,-7.7039,0.0092093,-3.1495,8.3229,-7.7039,0.0092093,-3.1495,1,0.014463,-0.67567,0,0.43552
10.024,0.27839,-7.7039,0.0092093,-3.1495,8.3229,-7.7039,0.0092093,-3.1495,1,0.01454,-0.6757,0,0.43559
10.024,0.27839,-7.7039,0.0092093,-3.1495,8.3229,-7.7039,0.0092093,-3.1495,1,0.014616,-0.67573,0,0.43566
10.024,0.27839,-7.7039,0.0092093,-3.1495,8.3229,-7.7039,0.0092093,-3.1495,1,0.014693,-0.67576,0,0.43573
10.024,0.27839,-7.7039,0.0092093,-3.1495,8.3229,-7.7039,0.0092093,-3.1495,1,0.014769,-0.67579,0,0.4358
