"TurbulentDissipationRate","TurbulentKineticEnergy","Velocity:0","Velocity:1","Velocity:2","VelocityMagnitude","Velocityi","Velocityj","Velocityk","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
48.724,0.44053,-5.7943,-0.12297,2.643,6.3698,-5.7943,-0.12297,2.643,1,0.0044955,-0.31858,0,0.42637
48.724,0.44053,-5.7943,-0.12297,2.643,6.3698,-5.7943,-0.12297,2.643,1,0.0045717,-0.31855,0,0.42644
48.724,0.44053,-5.7943,-0.12297,2.643,6.3698,-5.7943,-0.12297,2.643,1,0.0046479,-0.31852,0,0.42651
48.724,0.44053,-5.7943,-0.12297,2.643,6.3698,-5.7943,-0.12297,2.643,1,0.0047241,-0.31849,0,0.42658
48.724,0.44053,-5.7943,-0.12297,2.643,6.3698,-5.7943,-0.12297,2.643,1,0.0048003,-0.31846,0,0.42665
48.724,0.44053,-5.7943,-0.12297,2.643,6.3698,-5.7943,-0.12297,2.643,1,0.0048765,-0.31843,0,0.42672
48.724,0.44053,-5.7943,-0.12297,2.643,6.3698,-5.7943,-0.12297,2.643,1,0.0049527,-0.31841,0,0.42679
48.724,0.44053,-5.7943,-0.12297,2.643,6.3698,-5.7943,-0.12297,2.643,1,0.0050289,-0.31838,0,0.42686
48.724,0.44053,-5.7943,-0.12297,2.643,6.3698,-5.7943,-0.12297,2.643,1,0.0051051,-0.31835,0,0.42693
48.724,0.44053,-5.7943,-0.12297,2.643,6.3698,-5.7943,-0.12297,2.643,1,0.0051813,-0.31832,0,0.427
48.724,0.44053,-5.7943,-0.12297,2.643,6.3698,-5.7943,-0.12297,2.643,1,0.0052575,-0.31829,0,0.42707
48.724,0.44053,-5.7943,-0.12297,2.643,6.3698,-5.7943,-0.12297,2.643,1,0.0053337,-0.31826,0,0.42714
48.724,0.44053,-5.7943,-0.12297,2.643,6.3698,-5.7943,-0.12297,2.643,1,0.0054098,-0.31823,0,0.42721
42.277,0.42885,-5.9852,-0.11311,2.8179,6.6163,-5.9852,-0.11311,2.8179,1,0.0054861,-0.3182,0,0.42728
42.277,0.42885,-5.9852,-0.11311,2.8179,6.6163,-5.9852,-0.11311,2.8179,1,0.0055623,-0.31817,0,0.42735
42.277,0.42885,-5.9852,-0.11311,2.8179,6.6163,-5.9852,-0.11311,2.8179,1,0.0056384,-0.31814,0,0.42742
42.277,0.42885,-5.9852,-0.11311,2.8179,6.6163,-5.9852,-0.11311,2.8179,1,0.0057146,-0.31811,0,0.42749
42.277,0.42885,-5.9852,-0.11311,2.8179,6.6163,-5.9852,-0.11311,2.8179,1,0.0057908,-0.31808,0,0.42756
42.277,0.42885,-5.9852,-0.11311,2.8179,6.6163,-5.9852,-0.11311,2.8179,1,0.005867,-0.31806,0,0.42763
42.277,0.42885,-5.9852,-0.11311,2.8179,6.6163,-5.9852,-0.11311,2.8179,1,0.0059432,-0.31803,0,0.4277
42.277,0.42885,-5.9852,-0.11311,2.8179,6.6163,-5.9852,-0.11311,2.8179,1,0.0060194,-0.318,0,0.42777
42.277,0.42885,-5.9852,-0.11311,2.8179,6.6163,-5.9852,-0.11311,2.8179,1,0.0060956,-0.31797,0,0.42785
42.277,0.42885,-5.9852,-0.11311,2.8179,6.6163,-5.9852,-0.11311,2.8179,1,0.0061718,-0.31794,0,0.42792
42.277,0.42885,-5.9852,-0.11311,2.8179,6.6163,-5.9852,-0.11311,2.8179,1,0.006248,-0.31791,0,0.42799
42.277,0.42885,-5.9852,-0.11311,2.8179,6.6163,-5.9852,-0.11311,2.8179,1,0.0063242,-0.31788,0,0.42806
42.277,0.42885,-5.9852,-0.11311,2.8179,6.6163,-5.9852,-0.11311,2.8179,1,0.0064004,-0.31785,0,0.42813
42.277,0.42885,-5.9852,-0.11311,2.8179,6.6163,-5.9852,-0.11311,2.8179,1,0.0064766,-0.31782,0,0.4282
42.277,0.42885,-5.9852,-0.11311,2.8179,6.6163,-5.9852,-0.11311,2.8179,1,0.0065528,-0.31779,0,0.42827
42.277,0.42885,-5.9852,-0.11311,2.8179,6.6163,-5.9852,-0.11311,2.8179,1,0.006629,-0.31776,0,0.42834
42.277,0.42885,-5.9852,-0.11311,2.8179,6.6163,-5.9852,-0.11311,2.8179,1,0.0067052,-0.31774,0,0.42841
37.191,0.4176,-6.1337,-0.096322,2.9759,6.8181,-6.1337,-0.096322,2.9759,1,0.0067814,-0.31771,0,0.42848
37.191,0.4176,-6.1337,-0.096322,2.9759,6.8181,-6.1337,-0.096322,2.9759,1,0.0068576,-0.31768,0,0.42855
37.191,0.4176,-6.1337,-0.096322,2.9759,6.8181,-6.1337,-0.096322,2.9759,1,0.0069338,-0.31765,0,0.42862
37.191,0.4176,-6.1337,-0.096322,2.9759,6.8181,-6.1337,-0.096322,2.9759,1,0.0070099,-0.31762,0,0.42869
37.191,0.4176,-6.1337,-0.096322,2.9759,6.8181,-6.1337,-0.096322,2.9759,1,0.0070862,-0.31759,0,0.42876
37.191,0.4176,-6.1337,-0.096322,2.9759,6.8181,-6.1337,-0.096322,2.9759,1,0.0071624,-0.31756,0,0.42883
37.191,0.4176,-6.1337,-0.096322,2.9759,6.8181,-6.1337,-0.096322,2.9759,1,0.0072385,-0.31753,0,0.4289
37.191,0.4176,-6.1337,-0.096322,2.9759,6.8181,-6.1337,-0.096322,2.9759,1,0.0073147,-0.3175,0,0.42897
37.191,0.4176,-6.1337,-0.096322,2.9759,6.8181,-6.1337,-0.096322,2.9759,1,0.0073909,-0.31747,0,0.42904
37.191,0.4176,-6.1337,-0.096322,2.9759,6.8181,-6.1337,-0.096322,2.9759,1,0.0074671,-0.31744,0,0.42911
37.191,0.4176,-6.1337,-0.096322,2.9759,6.8181,-6.1337,-0.096322,2.9759,1,0.0075433,-0.31741,0,0.42918
37.191,0.4176,-6.1337,-0.096322,2.9759,6.8181,-6.1337,-0.096322,2.9759,1,0.0076195,-0.31739,0,0.42925
37.191,0.4176,-6.1337,-0.096322,2.9759,6.8181,-6.1337,-0.096322,2.9759,1,0.0076957,-0.31736,0,0.42932
37.191,0.4176,-6.1337,-0.096322,2.9759,6.8181,-6.1337,-0.096322,2.9759,1,0.0077719,-0.31733,0,0.42939
37.191,0.4176,-6.1337,-0.096322,2.9759,6.8181,-6.1337,-0.096322,2.9759,1,0.0078481,-0.3173,0,0.42946
37.191,0.4176,-6.1337,-0.096322,2.9759,6.8181,-6.1337,-0.096322,2.9759,1,0.0079243,-0.31727,0,0.42953
37.191,0.4176,-6.1337,-0.096322,2.9759,6.8181,-6.1337,-0.096322,2.9759,1,0.0080005,-0.31724,0,0.4296
37.191,0.4176,-6.1337,-0.096322,2.9759,6.8181,-6.1337,-0.096322,2.9759,1,0.0080767,-0.31721,0,0.42968
32.872,0.40668,-6.2504,-0.076597,3.1115,6.9824,-6.2504,-0.076597,3.1115,1,0.0081529,-0.31718,0,0.42975
32.872,0.40668,-6.2504,-0.076597,3.1115,6.9824,-6.2504,-0.076597,3.1115,1,0.0082291,-0.31715,0,0.42982
32.872,0.40668,-6.2504,-0.076597,3.1115,6.9824,-6.2504,-0.076597,3.1115,1,0.0083053,-0.31712,0,0.42989
32.872,0.40668,-6.2504,-0.076597,3.1115,6.9824,-6.2504,-0.076597,3.1115,1,0.0083815,-0.31709,0,0.42996
32.872,0.40668,-6.2504,-0.076597,3.1115,6.9824,-6.2504,-0.076597,3.1115,1,0.0084577,-0.31706,0,0.43003
32.872,0.40668,-6.2504,-0.076597,3.1115,6.9824,-6.2504,-0.076597,3.1115,1,0.0085339,-0.31704,0,0.4301
32.872,0.40668,-6.2504,-0.076597,3.1115,6.9824,-6.2504,-0.076597,3.1115,1,0.00861,-0.31701,0,0.43017
32.872,0.40668,-6.2504,-0.076597,3.1115,6.9824,-6.2504,-0.076597,3.1115,1,0.0086862,-0.31698,0,0.43024
32.872,0.40668,-6.2504,-0.076597,3.1115,6.9824,-6.2504,-0.076597,3.1115,1,0.0087625,-0.31695,0,0.43031
32.872,0.40668,-6.2504,-0.076597,3.1115,6.9824,-6.2504,-0.076597,3.1115,1,0.0088386,-0.31692,0,0.43038
32.872,0.40668,-6.2504,-0.076597,3.1115,6.9824,-6.2504,-0.076597,3.1115,1,0.0089148,-0.31689,0,0.43045
32.872,0.40668,-6.2504,-0.076597,3.1115,6.9824,-6.2504,-0.076597,3.1115,1,0.008991,-0.31686,0,0.43052
32.872,0.40668,-6.2504,-0.076597,3.1115,6.9824,-6.2504,-0.076597,3.1115,1,0.0090672,-0.31683,0,0.43059
32.872,0.40668,-6.2504,-0.076597,3.1115,6.9824,-6.2504,-0.076597,3.1115,1,0.0091434,-0.3168,0,0.43066
32.872,0.40668,-6.2504,-0.076597,3.1115,6.9824,-6.2504,-0.076597,3.1115,1,0.0092196,-0.31677,0,0.43073
32.872,0.40668,-6.2504,-0.076597,3.1115,6.9824,-6.2504,-0.076597,3.1115,1,0.0092958,-0.31674,0,0.4308
32.872,0.40668,-6.2504,-0.076597,3.1115,6.9824,-6.2504,-0.076597,3.1115,1,0.009372,-0.31671,0,0.43087
32.872,0.40668,-6.2504,-0.076597,3.1115,6.9824,-6.2504,-0.076597,3.1115,1,0.0094482,-0.31669,0,0.43094
32.872,0.40668,-6.2504,-0.076597,3.1115,6.9824,-6.2504,-0.076597,3.1115,1,0.0095244,-0.31666,0,0.43101
32.872,0.40668,-6.2504,-0.076597,3.1115,6.9824,-6.2504,-0.076597,3.1115,1,0.0096006,-0.31663,0,0.43108
29.077,0.39613,-6.3463,-0.054151,3.2224,7.1178,-6.3463,-0.054151,3.2224,1,0.0096768,-0.3166,0,0.43115
29.077,0.39613,-6.3463,-0.054151,3.2224,7.1178,-6.3463,-0.054151,3.2224,1,0.009753,-0.31657,0,0.43122
29.077,0.39613,-6.3463,-0.054151,3.2224,7.1178,-6.3463,-0.054151,3.2224,1,0.0098292,-0.31654,0,0.43129
29.077,0.39613,-6.3463,-0.054151,3.2224,7.1178,-6.3463,-0.054151,3.2224,1,0.0099054,-0.31651,0,0.43136
29.077,0.39613,-6.3463,-0.054151,3.2224,7.1178,-6.3463,-0.054151,3.2224,1,0.0099816,-0.31648,0,0.43144
29.077,0.39613,-6.3463,-0.054151,3.2224,7.1178,-6.3463,-0.054151,3.2224,1,0.010058,-0.31645,0,0.43151
29.077,0.39613,-6.3463,-0.054151,3.2224,7.1178,-6.3463,-0.054151,3.2224,1,0.010134,-0.31642,0,0.43158
29.077,0.39613,-6.3463,-0.054151,3.2224,7.1178,-6.3463,-0.054151,3.2224,1,0.01021,-0.31639,0,0.43165
29.077,0.39613,-6.3463,-0.054151,3.2224,7.1178,-6.3463,-0.054151,3.2224,1,0.010286,-0.31637,0,0.43172
29.077,0.39613,-6.3463,-0.054151,3.2224,7.1178,-6.3463,-0.054151,3.2224,1,0.010363,-0.31634,0,0.43179
29.077,0.39613,-6.3463,-0.054151,3.2224,7.1178,-6.3463,-0.054151,3.2224,1,0.010439,-0.31631,0,0.43186
29.077,0.39613,-6.3463,-0.054151,3.2224,7.1178,-6.3463,-0.054151,3.2224,1,0.010515,-0.31628,0,0.43193
29.077,0.39613,-6.3463,-0.054151,3.2224,7.1178,-6.3463,-0.054151,3.2224,1,0.010591,-0.31625,0,0.432
29.077,0.39613,-6.3463,-0.054151,3.2224,7.1178,-6.3463,-0.054151,3.2224,1,0.010667,-0.31622,0,0.43207
29.077,0.39613,-6.3463,-0.054151,3.2224,7.1178,-6.3463,-0.054151,3.2224,1,0.010744,-0.31619,0,0.43214
29.077,0.39613,-6.3463,-0.054151,3.2224,7.1178,-6.3463,-0.054151,3.2224,1,0.01082,-0.31616,0,0.43221
29.077,0.39613,-6.3463,-0.054151,3.2224,7.1178,-6.3463,-0.054151,3.2224,1,0.010896,-0.31613,0,0.43228
29.077,0.39613,-6.3463,-0.054151,3.2224,7.1178,-6.3463,-0.054151,3.2224,1,0.010972,-0.3161,0,0.43235
29.077,0.39613,-6.3463,-0.054151,3.2224,7.1178,-6.3463,-0.054151,3.2224,1,0.011048,-0.31607,0,0.43242
29.077,0.39613,-6.3463,-0.054151,3.2224,7.1178,-6.3463,-0.054151,3.2224,1,0.011125,-0.31604,0,0.43249
29.077,0.39613,-6.3463,-0.054151,3.2224,7.1178,-6.3463,-0.054151,3.2224,1,0.011201,-0.31602,0,0.43256
29.077,0.39613,-6.3463,-0.054151,3.2224,7.1178,-6.3463,-0.054151,3.2224,1,0.011277,-0.31599,0,0.43263
29.077,0.39613,-6.3463,-0.054151,3.2224,7.1178,-6.3463,-0.054151,3.2224,1,0.011353,-0.31596,0,0.4327
25.85,0.38739,-6.4346,-0.032439,3.3083,7.2354,-6.4346,-0.032439,3.3083,1,0.011429,-0.31593,0,0.43277
25.85,0.38739,-6.4346,-0.032439,3.3083,7.2354,-6.4346,-0.032439,3.3083,1,0.011505,-0.3159,0,0.43284
25.85,0.38739,-6.4346,-0.032439,3.3083,7.2354,-6.4346,-0.032439,3.3083,1,0.011582,-0.31587,0,0.43291
25.85,0.38739,-6.4346,-0.032439,3.3083,7.2354,-6.4346,-0.032439,3.3083,1,0.011658,-0.31584,0,0.43298
25.85,0.38739,-6.4346,-0.032439,3.3083,7.2354,-6.4346,-0.032439,3.3083,1,0.011734,-0.31581,0,0.43305
25.85,0.38739,-6.4346,-0.032439,3.3083,7.2354,-6.4346,-0.032439,3.3083,1,0.01181,-0.31578,0,0.43312
25.85,0.38739,-6.4346,-0.032439,3.3083,7.2354,-6.4346,-0.032439,3.3083,1,0.011886,-0.31575,0,0.4332
25.85,0.38739,-6.4346,-0.032439,3.3083,7.2354,-6.4346,-0.032439,3.3083,1,0.011963,-0.31572,0,0.43327
25.85,0.38739,-6.4346,-0.032439,3.3083,7.2354,-6.4346,-0.032439,3.3083,1,0.012039,-0.31569,0,0.43334
25.85,0.38739,-6.4346,-0.032439,3.3083,7.2354,-6.4346,-0.032439,3.3083,1,0.012115,-0.31567,0,0.43341
25.85,0.38739,-6.4346,-0.032439,3.3083,7.2354,-6.4346,-0.032439,3.3083,1,0.012191,-0.31564,0,0.43348
25.85,0.38739,-6.4346,-0.032439,3.3083,7.2354,-6.4346,-0.032439,3.3083,1,0.012267,-0.31561,0,0.43355
25.85,0.38739,-6.4346,-0.032439,3.3083,7.2354,-6.4346,-0.032439,3.3083,1,0.012344,-0.31558,0,0.43362
25.85,0.38739,-6.4346,-0.032439,3.3083,7.2354,-6.4346,-0.032439,3.3083,1,0.01242,-0.31555,0,0.43369
25.85,0.38739,-6.4346,-0.032439,3.3083,7.2354,-6.4346,-0.032439,3.3083,1,0.012496,-0.31552,0,0.43376
25.85,0.38739,-6.4346,-0.032439,3.3083,7.2354,-6.4346,-0.032439,3.3083,1,0.012572,-0.31549,0,0.43383
25.85,0.38739,-6.4346,-0.032439,3.3083,7.2354,-6.4346,-0.032439,3.3083,1,0.012648,-0.31546,0,0.4339
25.85,0.38739,-6.4346,-0.032439,3.3083,7.2354,-6.4346,-0.032439,3.3083,1,0.012725,-0.31543,0,0.43397
25.85,0.38739,-6.4346,-0.032439,3.3083,7.2354,-6.4346,-0.032439,3.3083,1,0.012801,-0.3154,0,0.43404
25.85,0.38739,-6.4346,-0.032439,3.3083,7.2354,-6.4346,-0.032439,3.3083,1,0.012877,-0.31537,0,0.43411
25.85,0.38739,-6.4346,-0.032439,3.3083,7.2354,-6.4346,-0.032439,3.3083,1,0.012953,-0.31535,0,0.43418
25.85,0.38739,-6.4346,-0.032439,3.3083,7.2354,-6.4346,-0.032439,3.3083,1,0.013029,-0.31532,0,0.43425
25.85,0.38739,-6.4346,-0.032439,3.3083,7.2354,-6.4346,-0.032439,3.3083,1,0.013106,-0.31529,0,0.43432
25.85,0.38739,-6.4346,-0.032439,3.3083,7.2354,-6.4346,-0.032439,3.3083,1,0.013182,-0.31526,0,0.43439
25.85,0.38739,-6.4346,-0.032439,3.3083,7.2354,-6.4346,-0.032439,3.3083,1,0.013258,-0.31523,0,0.43446
23.175,0.3811,-6.5217,-0.014869,3.365,7.3386,-6.5217,-0.014869,3.365,1,0.013334,-0.3152,0,0.43453
23.175,0.3811,-6.5217,-0.014869,3.365,7.3386,-6.5217,-0.014869,3.365,1,0.01341,-0.31517,0,0.4346
23.175,0.3811,-6.5217,-0.014869,3.365,7.3386,-6.5217,-0.014869,3.365,1,0.013487,-0.31514,0,0.43467
23.175,0.3811,-6.5217,-0.014869,3.365,7.3386,-6.5217,-0.014869,3.365,1,0.013563,-0.31511,0,0.43474
23.175,0.3811,-6.5217,-0.014869,3.365,7.3386,-6.5217,-0.014869,3.365,1,0.013639,-0.31508,0,0.43481
23.175,0.3811,-6.5217,-0.014869,3.365,7.3386,-6.5217,-0.014869,3.365,1,0.013715,-0.31505,0,0.43488
23.175,0.3811,-6.5217,-0.014869,3.365,7.3386,-6.5217,-0.014869,3.365,1,0.013791,-0.31502,0,0.43496
23.175,0.3811,-6.5217,-0.014869,3.365,7.3386,-6.5217,-0.014869,3.365,1,0.013868,-0.315,0,0.43503
23.175,0.3811,-6.5217,-0.014869,3.365,7.3386,-6.5217,-0.014869,3.365,1,0.013944,-0.31497,0,0.4351
23.175,0.3811,-6.5217,-0.014869,3.365,7.3386,-6.5217,-0.014869,3.365,1,0.01402,-0.31494,0,0.43517
23.175,0.3811,-6.5217,-0.014869,3.365,7.3386,-6.5217,-0.014869,3.365,1,0.014096,-0.31491,0,0.43524
23.175,0.3811,-6.5217,-0.014869,3.365,7.3386,-6.5217,-0.014869,3.365,1,0.014172,-0.31488,0,0.43531
23.175,0.3811,-6.5217,-0.014869,3.365,7.3386,-6.5217,-0.014869,3.365,1,0.014248,-0.31485,0,0.43538
23.175,0.3811,-6.5217,-0.014869,3.365,7.3386,-6.5217,-0.014869,3.365,1,0.014325,-0.31482,0,0.43545
23.175,0.3811,-6.5217,-0.014869,3.365,7.3386,-6.5217,-0.014869,3.365,1,0.014401,-0.31479,0,0.43552
23.175,0.3811,-6.5217,-0.014869,3.365,7.3386,-6.5217,-0.014869,3.365,1,0.014477,-0.31476,0,0.43559
23.175,0.3811,-6.5217,-0.014869,3.365,7.3386,-6.5217,-0.014869,3.365,1,0.014553,-0.31473,0,0.43566
23.175,0.3811,-6.5217,-0.014869,3.365,7.3386,-6.5217,-0.014869,3.365,1,0.014629,-0.3147,0,0.43573
23.175,0.3811,-6.5217,-0.014869,3.365,7.3386,-6.5217,-0.014869,3.365,1,0.014706,-0.31467,0,0.4358
23.175,0.3811,-6.5217,-0.014869,3.365,7.3386,-6.5217,-0.014869,3.365,1,0.014782,-0.31465,0,0.43587
23.175,0.3811,-6.5217,-0.014869,3.365,7.3386,-6.5217,-0.014869,3.365,1,0.014858,-0.31462,0,0.43594
23.175,0.3811,-6.5217,-0.014869,3.365,7.3386,-6.5217,-0.014869,3.365,1,0.014934,-0.31459,0,0.43601
23.175,0.3811,-6.5217,-0.014869,3.365,7.3386,-6.5217,-0.014869,3.365,1,0.01501,-0.31456,0,0.43608
23.175,0.3811,-6.5217,-0.014869,3.365,7.3386,-6.5217,-0.014869,3.365,1,0.015087,-0.31453,0,0.43615
23.175,0.3811,-6.5217,-0.014869,3.365,7.3386,-6.5217,-0.014869,3.365,1,0.015163,-0.3145,0,0.43622
23.175,0.3811,-6.5217,-0.014869,3.365,7.3386,-6.5217,-0.014869,3.365,1,0.015239,-0.31447,0,0.43629
23.175,0.3811,-6.5217,-0.014869,3.365,7.3386,-6.5217,-0.014869,3.365,1,0.015315,-0.31444,0,0.43636
20.896,0.37653,-6.609,-0.0013375,3.3947,7.4299,-6.609,-0.0013375,3.3947,1,0.015391,-0.31441,0,0.43643
