"TurbulentDissipationRate","TurbulentKineticEnergy","Velocity:0","Velocity:1","Velocity:2","VelocityMagnitude","Velocityi","Velocityj","Velocityk","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
167.41,0.52482,-1.7637,-0.048658,-4.1813,4.5383,-1.7637,-0.048658,-4.1813,1,0.001524,-0.91882,0,0.17547
167.41,0.52482,-1.7637,-0.048658,-4.1813,4.5383,-1.7637,-0.048658,-4.1813,1,0.0016002,-0.91889,0,0.1755
167.41,0.52482,-1.7637,-0.048658,-4.1813,4.5383,-1.7637,-0.048658,-4.1813,1,0.0016764,-0.91896,0,0.17553
92.851,0.48186,-2.0107,-0.048918,-4.7208,5.1314,-2.0107,-0.048918,-4.7208,1,0.0017527,-0.91903,0,0.17556
92.851,0.48186,-2.0107,-0.048918,-4.7208,5.1314,-2.0107,-0.048918,-4.7208,1,0.0018289,-0.9191,0,0.17559
92.851,0.48186,-2.0107,-0.048918,-4.7208,5.1314,-2.0107,-0.048918,-4.7208,1,0.001905,-0.91917,0,0.17562
92.851,0.48186,-2.0107,-0.048918,-4.7208,5.1314,-2.0107,-0.048918,-4.7208,1,0.0019812,-0.91924,0,0.17564
92.851,0.48186,-2.0107,-0.048918,-4.7208,5.1314,-2.0107,-0.048918,-4.7208,1,0.0020574,-0.91931,0,0.17567
92.851,0.48186,-2.0107,-0.048918,-4.7208,5.1314,-2.0107,-0.048918,-4.7208,1,0.0021336,-0.91938,0,0.1757
92.851,0.48186,-2.0107,-0.048918,-4.7208,5.1314,-2.0107,-0.048918,-4.7208,1,0.0022098,-0.91945,0,0.17573
92.851,0.48186,-2.0107,-0.048918,-4.7208,5.1314,-2.0107,-0.048918,-4.7208,1,0.002286,-0.91952,0,0.17576
92.851,0.48186,-2.0107,-0.048918,-4.7208,5.1314,-2.0107,-0.048918,-4.7208,1,0.0023622,-0.9196,0,0.17579
92.851,0.48186,-2.0107,-0.048918,-4.7208,5.1314,-2.0107,-0.048918,-4.7208,1,0.0024385,-0.91967,0,0.17582
92.851,0.48186,-2.0107,-0.048918,-4.7208,5.1314,-2.0107,-0.048918,-4.7208,1,0.0025147,-0.91974,0,0.17585
62.623,0.4593,-2.2096,-0.046971,-5.1315,5.5872,-2.2096,-0.046971,-5.1315,1,0.0025909,-0.91981,0,0.17588
62.623,0.4593,-2.2096,-0.046971,-5.1315,5.5872,-2.2096,-0.046971,-5.1315,1,0.0026671,-0.91988,0,0.17591
62.623,0.4593,-2.2096,-0.046971,-5.1315,5.5872,-2.2096,-0.046971,-5.1315,1,0.0027433,-0.91995,0,0.17594
62.623,0.4593,-2.2096,-0.046971,-5.1315,5.5872,-2.2096,-0.046971,-5.1315,1,0.0028194,-0.92002,0,0.17597
62.623,0.4593,-2.2096,-0.046971,-5.1315,5.5872,-2.2096,-0.046971,-5.1315,1,0.0028956,-0.92009,0,0.17599
62.623,0.4593,-2.2096,-0.046971,-5.1315,5.5872,-2.2096,-0.046971,-5.1315,1,0.0029718,-0.92016,0,0.17602
62.623,0.4593,-2.2096,-0.046971,-5.1315,5.5872,-2.2096,-0.046971,-5.1315,1,0.003048,-0.92023,0,0.17605
62.623,0.4593,-2.2096,-0.046971,-5.1315,5.5872,-2.2096,-0.046971,-5.1315,1,0.0031243,-0.9203,0,0.17608
62.623,0.4593,-2.2096,-0.046971,-5.1315,5.5872,-2.2096,-0.046971,-5.1315,1,0.0032005,-0.92037,0,0.17611
62.623,0.4593,-2.2096,-0.046971,-5.1315,5.5872,-2.2096,-0.046971,-5.1315,1,0.0032767,-0.92044,0,0.17614
62.623,0.4593,-2.2096,-0.046971,-5.1315,5.5872,-2.2096,-0.046971,-5.1315,1,0.0033529,-0.92051,0,0.17617
62.623,0.4593,-2.2096,-0.046971,-5.1315,5.5872,-2.2096,-0.046971,-5.1315,1,0.0034291,-0.92058,0,0.1762
46.981,0.44627,-2.3834,-0.043344,-5.4782,5.9743,-2.3834,-0.043344,-5.4782,1,0.0035053,-0.92065,0,0.17623
46.981,0.44627,-2.3834,-0.043344,-5.4782,5.9743,-2.3834,-0.043344,-5.4782,1,0.0035815,-0.92072,0,0.17626
46.981,0.44627,-2.3834,-0.043344,-5.4782,5.9743,-2.3834,-0.043344,-5.4782,1,0.0036577,-0.92079,0,0.17629
46.981,0.44627,-2.3834,-0.043344,-5.4782,5.9743,-2.3834,-0.043344,-5.4782,1,0.0037338,-0.92086,0,0.17632
46.981,0.44627,-2.3834,-0.043344,-5.4782,5.9743,-2.3834,-0.043344,-5.4782,1,0.00381,-0.92093,0,0.17634
46.981,0.44627,-2.3834,-0.043344,-5.4782,5.9743,-2.3834,-0.043344,-5.4782,1,0.0038863,-0.921,0,0.17637
46.981,0.44627,-2.3834,-0.043344,-5.4782,5.9743,-2.3834,-0.043344,-5.4782,1,0.0039625,-0.92107,0,0.1764
46.981,0.44627,-2.3834,-0.043344,-5.4782,5.9743,-2.3834,-0.043344,-5.4782,1,0.0040387,-0.92114,0,0.17643
46.981,0.44627,-2.3834,-0.043344,-5.4782,5.9743,-2.3834,-0.043344,-5.4782,1,0.0041149,-0.92121,0,0.17646
46.981,0.44627,-2.3834,-0.043344,-5.4782,5.9743,-2.3834,-0.043344,-5.4782,1,0.0041911,-0.92128,0,0.17649
46.981,0.44627,-2.3834,-0.043344,-5.4782,5.9743,-2.3834,-0.043344,-5.4782,1,0.0042673,-0.92136,0,0.17652
46.981,0.44627,-2.3834,-0.043344,-5.4782,5.9743,-2.3834,-0.043344,-5.4782,1,0.0043435,-0.92143,0,0.17655
46.981,0.44627,-2.3834,-0.043344,-5.4782,5.9743,-2.3834,-0.043344,-5.4782,1,0.0044197,-0.9215,0,0.17658
37.543,0.43784,-2.5446,-0.03801,-5.7887,6.3234,-2.5446,-0.03801,-5.7887,1,0.0044959,-0.92157,0,0.17661
37.543,0.43784,-2.5446,-0.03801,-5.7887,6.3234,-2.5446,-0.03801,-5.7887,1,0.0045721,-0.92164,0,0.17664
37.543,0.43784,-2.5446,-0.03801,-5.7887,6.3234,-2.5446,-0.03801,-5.7887,1,0.0046483,-0.92171,0,0.17667
37.543,0.43784,-2.5446,-0.03801,-5.7887,6.3234,-2.5446,-0.03801,-5.7887,1,0.0047245,-0.92178,0,0.17669
37.543,0.43784,-2.5446,-0.03801,-5.7887,6.3234,-2.5446,-0.03801,-5.7887,1,0.0048007,-0.92185,0,0.17672
37.543,0.43784,-2.5446,-0.03801,-5.7887,6.3234,-2.5446,-0.03801,-5.7887,1,0.0048769,-0.92192,0,0.17675
37.543,0.43784,-2.5446,-0.03801,-5.7887,6.3234,-2.5446,-0.03801,-5.7887,1,0.0049531,-0.92199,0,0.17678
37.543,0.43784,-2.5446,-0.03801,-5.7887,6.3234,-2.5446,-0.03801,-5.7887,1,0.0050293,-0.92206,0,0.17681
37.543,0.43784,-2.5446,-0.03801,-5.7887,6.3234,-2.5446,-0.03801,-5.7887,1,0.0051055,-0.92213,0,0.17684
37.543,0.43784,-2.5446,-0.03801,-5.7887,6.3234,-2.5446,-0.03801,-5.7887,1,0.0051817,-0.9222,0,0.17687
37.543,0.43784,-2.5446,-0.03801,-5.7887,6.3234,-2.5446,-0.03801,-5.7887,1,0.0052579,-0.92227,0,0.1769
37.543,0.43784,-2.5446,-0.03801,-5.7887,6.3234,-2.5446,-0.03801,-5.7887,1,0.0053341,-0.92234,0,0.17693
37.543,0.43784,-2.5446,-0.03801,-5.7887,6.3234,-2.5446,-0.03801,-5.7887,1,0.0054103,-0.92241,0,0.17696
37.543,0.43784,-2.5446,-0.03801,-5.7887,6.3234,-2.5446,-0.03801,-5.7887,1,0.0054865,-0.92248,0,0.17699
37.543,0.43784,-2.5446,-0.03801,-5.7887,6.3234,-2.5446,-0.03801,-5.7887,1,0.0055627,-0.92255,0,0.17701
31.27,0.43242,-2.6975,-0.031187,-6.0809,6.6525,-2.6975,-0.031187,-6.0809,1,0.0056389,-0.92262,0,0.17704
31.27,0.43242,-2.6975,-0.031187,-6.0809,6.6525,-2.6975,-0.031187,-6.0809,1,0.0057151,-0.92269,0,0.17707
31.27,0.43242,-2.6975,-0.031187,-6.0809,6.6525,-2.6975,-0.031187,-6.0809,1,0.0057913,-0.92276,0,0.1771
31.27,0.43242,-2.6975,-0.031187,-6.0809,6.6525,-2.6975,-0.031187,-6.0809,1,0.0058675,-0.92283,0,0.17713
31.27,0.43242,-2.6975,-0.031187,-6.0809,6.6525,-2.6975,-0.031187,-6.0809,1,0.0059437,-0.9229,0,0.17716
31.27,0.43242,-2.6975,-0.031187,-6.0809,6.6525,-2.6975,-0.031187,-6.0809,1,0.0060199,-0.92297,0,0.17719
31.27,0.43242,-2.6975,-0.031187,-6.0809,6.6525,-2.6975,-0.031187,-6.0809,1,0.0060961,-0.92304,0,0.17722
31.27,0.43242,-2.6975,-0.031187,-6.0809,6.6525,-2.6975,-0.031187,-6.0809,1,0.0061723,-0.92312,0,0.17725
31.27,0.43242,-2.6975,-0.031187,-6.0809,6.6525,-2.6975,-0.031187,-6.0809,1,0.0062485,-0.92319,0,0.17728
31.27,0.43242,-2.6975,-0.031187,-6.0809,6.6525,-2.6975,-0.031187,-6.0809,1,0.0063247,-0.92326,0,0.17731
31.27,0.43242,-2.6975,-0.031187,-6.0809,6.6525,-2.6975,-0.031187,-6.0809,1,0.0064009,-0.92333,0,0.17734
31.27,0.43242,-2.6975,-0.031187,-6.0809,6.6525,-2.6975,-0.031187,-6.0809,1,0.0064771,-0.9234,0,0.17736
31.27,0.43242,-2.6975,-0.031187,-6.0809,6.6525,-2.6975,-0.031187,-6.0809,1,0.0065533,-0.92347,0,0.17739
31.27,0.43242,-2.6975,-0.031187,-6.0809,6.6525,-2.6975,-0.031187,-6.0809,1,0.0066295,-0.92354,0,0.17742
31.27,0.43242,-2.6975,-0.031187,-6.0809,6.6525,-2.6975,-0.031187,-6.0809,1,0.0067057,-0.92361,0,0.17745
31.27,0.43242,-2.6975,-0.031187,-6.0809,6.6525,-2.6975,-0.031187,-6.0809,1,0.0067819,-0.92368,0,0.17748
26.808,0.42978,-2.846,-0.023336,-6.3665,6.9738,-2.846,-0.023336,-6.3665,1,0.0068581,-0.92375,0,0.17751
26.808,0.42978,-2.846,-0.023336,-6.3665,6.9738,-2.846,-0.023336,-6.3665,1,0.0069343,-0.92382,0,0.17754
26.808,0.42978,-2.846,-0.023336,-6.3665,6.9738,-2.846,-0.023336,-6.3665,1,0.0070105,-0.92389,0,0.17757
26.808,0.42978,-2.846,-0.023336,-6.3665,6.9738,-2.846,-0.023336,-6.3665,1,0.0070867,-0.92396,0,0.1776
26.808,0.42978,-2.846,-0.023336,-6.3665,6.9738,-2.846,-0.023336,-6.3665,1,0.0071629,-0.92403,0,0.17763
26.808,0.42978,-2.846,-0.023336,-6.3665,6.9738,-2.846,-0.023336,-6.3665,1,0.0072391,-0.9241,0,0.17766
26.808,0.42978,-2.846,-0.023336,-6.3665,6.9738,-2.846,-0.023336,-6.3665,1,0.0073154,-0.92417,0,0.17769
26.808,0.42978,-2.846,-0.023336,-6.3665,6.9738,-2.846,-0.023336,-6.3665,1,0.0073916,-0.92424,0,0.17771
26.808,0.42978,-2.846,-0.023336,-6.3665,6.9738,-2.846,-0.023336,-6.3665,1,0.0074677,-0.92431,0,0.17774
26.808,0.42978,-2.846,-0.023336,-6.3665,6.9738,-2.846,-0.023336,-6.3665,1,0.0075439,-0.92438,0,0.17777
26.808,0.42978,-2.846,-0.023336,-6.3665,6.9738,-2.846,-0.023336,-6.3665,1,0.0076201,-0.92445,0,0.1778
26.808,0.42978,-2.846,-0.023336,-6.3665,6.9738,-2.846,-0.023336,-6.3665,1,0.0076963,-0.92452,0,0.17783
26.808,0.42978,-2.846,-0.023336,-6.3665,6.9738,-2.846,-0.023336,-6.3665,1,0.0077725,-0.92459,0,0.17786
26.808,0.42978,-2.846,-0.023336,-6.3665,6.9738,-2.846,-0.023336,-6.3665,1,0.0078487,-0.92466,0,0.17789
26.808,0.42978,-2.846,-0.023336,-6.3665,6.9738,-2.846,-0.023336,-6.3665,1,0.0079249,-0.92473,0,0.17792
26.808,0.42978,-2.846,-0.023336,-6.3665,6.9738,-2.846,-0.023336,-6.3665,1,0.0080012,-0.9248,0,0.17795
26.808,0.42978,-2.846,-0.023336,-6.3665,6.9738,-2.846,-0.023336,-6.3665,1,0.0080774,-0.92488,0,0.17798
26.808,0.42978,-2.846,-0.023336,-6.3665,6.9738,-2.846,-0.023336,-6.3665,1,0.0081536,-0.92495,0,0.17801
26.808,0.42978,-2.846,-0.023336,-6.3665,6.9738,-2.846,-0.023336,-6.3665,1,0.0082298,-0.92502,0,0.17804
23.494,0.42984,-2.9913,-0.014856,-6.6552,7.2966,-2.9913,-0.014856,-6.6552,1,0.008306,-0.92509,0,0.17806
23.494,0.42984,-2.9913,-0.014856,-6.6552,7.2966,-2.9913,-0.014856,-6.6552,1,0.0083821,-0.92516,0,0.17809
23.494,0.42984,-2.9913,-0.014856,-6.6552,7.2966,-2.9913,-0.014856,-6.6552,1,0.0084583,-0.92523,0,0.17812
23.494,0.42984,-2.9913,-0.014856,-6.6552,7.2966,-2.9913,-0.014856,-6.6552,1,0.0085345,-0.9253,0,0.17815
23.494,0.42984,-2.9913,-0.014856,-6.6552,7.2966,-2.9913,-0.014856,-6.6552,1,0.0086107,-0.92537,0,0.17818
23.494,0.42984,-2.9913,-0.014856,-6.6552,7.2966,-2.9913,-0.014856,-6.6552,1,0.008687,-0.92544,0,0.17821
23.494,0.42984,-2.9913,-0.014856,-6.6552,7.2966,-2.9913,-0.014856,-6.6552,1,0.0087632,-0.92551,0,0.17824
23.494,0.42984,-2.9913,-0.014856,-6.6552,7.2966,-2.9913,-0.014856,-6.6552,1,0.0088394,-0.92558,0,0.17827
23.494,0.42984,-2.9913,-0.014856,-6.6552,7.2966,-2.9913,-0.014856,-6.6552,1,0.0089156,-0.92565,0,0.1783
23.494,0.42984,-2.9913,-0.014856,-6.6552,7.2966,-2.9913,-0.014856,-6.6552,1,0.0089918,-0.92572,0,0.17833
23.494,0.42984,-2.9913,-0.014856,-6.6552,7.2966,-2.9913,-0.014856,-6.6552,1,0.009068,-0.92579,0,0.17836
23.494,0.42984,-2.9913,-0.014856,-6.6552,7.2966,-2.9913,-0.014856,-6.6552,1,0.0091442,-0.92586,0,0.17839
23.494,0.42984,-2.9913,-0.014856,-6.6552,7.2966,-2.9913,-0.014856,-6.6552,1,0.0092204,-0.92593,0,0.17841
23.494,0.42984,-2.9913,-0.014856,-6.6552,7.2966,-2.9913,-0.014856,-6.6552,1,0.0092965,-0.926,0,0.17844
23.494,0.42984,-2.9913,-0.014856,-6.6552,7.2966,-2.9913,-0.014856,-6.6552,1,0.0093728,-0.92607,0,0.17847
23.494,0.42984,-2.9913,-0.014856,-6.6552,7.2966,-2.9913,-0.014856,-6.6552,1,0.009449,-0.92614,0,0.1785
23.494,0.42984,-2.9913,-0.014856,-6.6552,7.2966,-2.9913,-0.014856,-6.6552,1,0.0095252,-0.92621,0,0.17853
23.494,0.42984,-2.9913,-0.014856,-6.6552,7.2966,-2.9913,-0.014856,-6.6552,1,0.0096014,-0.92628,0,0.17856
23.494,0.42984,-2.9913,-0.014856,-6.6552,7.2966,-2.9913,-0.014856,-6.6552,1,0.0096776,-0.92635,0,0.17859
23.494,0.42984,-2.9913,-0.014856,-6.6552,7.2966,-2.9913,-0.014856,-6.6552,1,0.0097538,-0.92642,0,0.17862
20.941,0.43212,-3.1343,-0.0071982,-6.9546,7.6283,-3.1343,-0.0071982,-6.9546,1,0.00983,-0.92649,0,0.17865
20.941,0.43212,-3.1343,-0.0071982,-6.9546,7.6283,-3.1343,-0.0071982,-6.9546,1,0.0099062,-0.92656,0,0.17868
20.941,0.43212,-3.1343,-0.0071982,-6.9546,7.6283,-3.1343,-0.0071982,-6.9546,1,0.0099824,-0.92664,0,0.17871
20.941,0.43212,-3.1343,-0.0071982,-6.9546,7.6283,-3.1343,-0.0071982,-6.9546,1,0.010059,-0.92671,0,0.17874
20.941,0.43212,-3.1343,-0.0071982,-6.9546,7.6283,-3.1343,-0.0071982,-6.9546,1,0.010135,-0.92678,0,0.17876
20.941,0.43212,-3.1343,-0.0071982,-6.9546,7.6283,-3.1343,-0.0071982,-6.9546,1,0.010211,-0.92685,0,0.17879
20.941,0.43212,-3.1343,-0.0071982,-6.9546,7.6283,-3.1343,-0.0071982,-6.9546,1,0.010287,-0.92692,0,0.17882
20.941,0.43212,-3.1343,-0.0071982,-6.9546,7.6283,-3.1343,-0.0071982,-6.9546,1,0.010363,-0.92699,0,0.17885
20.941,0.43212,-3.1343,-0.0071982,-6.9546,7.6283,-3.1343,-0.0071982,-6.9546,1,0.01044,-0.92706,0,0.17888
20.941,0.43212,-3.1343,-0.0071982,-6.9546,7.6283,-3.1343,-0.0071982,-6.9546,1,0.010516,-0.92713,0,0.17891
20.941,0.43212,-3.1343,-0.0071982,-6.9546,7.6283,-3.1343,-0.0071982,-6.9546,1,0.010592,-0.9272,0,0.17894
20.941,0.43212,-3.1343,-0.0071982,-6.9546,7.6283,-3.1343,-0.0071982,-6.9546,1,0.010668,-0.92727,0,0.17897
20.941,0.43212,-3.1343,-0.0071982,-6.9546,7.6283,-3.1343,-0.0071982,-6.9546,1,0.010744,-0.92734,0,0.179
20.941,0.43212,-3.1343,-0.0071982,-6.9546,7.6283,-3.1343,-0.0071982,-6.9546,1,0.010821,-0.92741,0,0.17903
20.941,0.43212,-3.1343,-0.0071982,-6.9546,7.6283,-3.1343,-0.0071982,-6.9546,1,0.010897,-0.92748,0,0.17906
20.941,0.43212,-3.1343,-0.0071982,-6.9546,7.6283,-3.1343,-0.0071982,-6.9546,1,0.010973,-0.92755,0,0.17909
20.941,0.43212,-3.1343,-0.0071982,-6.9546,7.6283,-3.1343,-0.0071982,-6.9546,1,0.011049,-0.92762,0,0.17911
20.941,0.43212,-3.1343,-0.0071982,-6.9546,7.6283,-3.1343,-0.0071982,-6.9546,1,0.011125,-0.92769,0,0.17914
20.941,0.43212,-3.1343,-0.0071982,-6.9546,7.6283,-3.1343,-0.0071982,-6.9546,1,0.011202,-0.92776,0,0.17917
20.941,0.43212,-3.1343,-0.0071982,-6.9546,7.6283,-3.1343,-0.0071982,-6.9546,1,0.011278,-0.92783,0,0.1792
20.941,0.43212,-3.1343,-0.0071982,-6.9546,7.6283,-3.1343,-0.0071982,-6.9546,1,0.011354,-0.9279,0,0.17923
20.941,0.43212,-3.1343,-0.0071982,-6.9546,7.6283,-3.1343,-0.0071982,-6.9546,1,0.01143,-0.92797,0,0.17926
18.876,0.43571,-3.2761,-0.00050172,-7.2706,7.9746,-3.2761,-0.00050172,-7.2706,1,0.011506,-0.92804,0,0.17929
18.876,0.43571,-3.2761,-0.00050172,-7.2706,7.9746,-3.2761,-0.00050172,-7.2706,1,0.011583,-0.92811,0,0.17932
18.876,0.43571,-3.2761,-0.00050172,-7.2706,7.9746,-3.2761,-0.00050172,-7.2706,1,0.011659,-0.92818,0,0.17935
18.876,0.43571,-3.2761,-0.00050172,-7.2706,7.9746,-3.2761,-0.00050172,-7.2706,1,0.011735,-0.92825,0,0.17938
18.876,0.43571,-3.2761,-0.00050172,-7.2706,7.9746,-3.2761,-0.00050172,-7.2706,1,0.011811,-0.92832,0,0.17941
18.876,0.43571,-3.2761,-0.00050172,-7.2706,7.9746,-3.2761,-0.00050172,-7.2706,1,0.011887,-0.9284,0,0.17944
18.876,0.43571,-3.2761,-0.00050172,-7.2706,7.9746,-3.2761,-0.00050172,-7.2706,1,0.011964,-0.92847,0,0.17946
18.876,0.43571,-3.2761,-0.00050172,-7.2706,7.9746,-3.2761,-0.00050172,-7.2706,1,0.01204,-0.92854,0,0.17949
18.876,0.43571,-3.2761,-0.00050172,-7.2706,7.9746,-3.2761,-0.00050172,-7.2706,1,0.012116,-0.92861,0,0.17952
18.876,0.43571,-3.2761,-0.00050172,-7.2706,7.9746,-3.2761,-0.00050172,-7.2706,1,0.012192,-0.92868,0,0.17955
18.876,0.43571,-3.2761,-0.00050172,-7.2706,7.9746,-3.2761,-0.00050172,-7.2706,1,0.012268,-0.92875,0,0.17958
18.876,0.43571,-3.2761,-0.00050172,-7.2706,7.9746,-3.2761,-0.00050172,-7.2706,1,0.012345,-0.92882,0,0.17961
18.876,0.43571,-3.2761,-0.00050172,-7.2706,7.9746,-3.2761,-0.00050172,-7.2706,1,0.012421,-0.92889,0,0.17964
18.876,0.43571,-3.2761,-0.00050172,-7.2706,7.9746,-3.2761,-0.00050172,-7.2706,1,0.012497,-0.92896,0,0.17967
18.876,0.43571,-3.2761,-0.00050172,-7.2706,7.9746,-3.2761,-0.00050172,-7.2706,1,0.012573,-0.92903,0,0.1797
18.876,0.43571,-3.2761,-0.00050172,-7.2706,7.9746,-3.2761,-0.00050172,-7.2706,1,0.012649,-0.9291,0,0.17973
18.876,0.43571,-3.2761,-0.00050172,-7.2706,7.9746,-3.2761,-0.00050172,-7.2706,1,0.012726,-0.92917,0,0.17976
18.876,0.43571,-3.2761,-0.00050172,-7.2706,7.9746,-3.2761,-0.00050172,-7.2706,1,0.012802,-0.92924,0,0.17979
18.876,0.43571,-3.2761,-0.00050172,-7.2706,7.9746,-3.2761,-0.00050172,-7.2706,1,0.012878,-0.92931,0,0.17981
18.876,0.43571,-3.2761,-0.00050172,-7.2706,7.9746,-3.2761,-0.00050172,-7.2706,1,0.012954,-0.92938,0,0.17984
18.876,0.43571,-3.2761,-0.00050172,-7.2706,7.9746,-3.2761,-0.00050172,-7.2706,1,0.01303,-0.92945,0,0.17987
18.876,0.43571,-3.2761,-0.00050172,-7.2706,7.9746,-3.2761,-0.00050172,-7.2706,1,0.013107,-0.92952,0,0.1799
18.876,0.43571,-3.2761,-0.00050172,-7.2706,7.9746,-3.2761,-0.00050172,-7.2706,1,0.013183,-0.92959,0,0.17993
18.876,0.43571,-3.2761,-0.00050172,-7.2706,7.9746,-3.2761,-0.00050172,-7.2706,1,0.013259,-0.92966,0,0.17996
18.876,0.43571,-3.2761,-0.00050172,-7.2706,7.9746,-3.2761,-0.00050172,-7.2706,1,0.013335,-0.92973,0,0.17999
17.001,0.43812,-3.4164,0.0045412,-7.6068,8.3388,-3.4164,0.0045412,-7.6068,1,0.013411,-0.9298,0,0.18002
17.001,0.43812,-3.4164,0.0045412,-7.6068,8.3388,-3.4164,0.0045412,-7.6068,1,0.013488,-0.92987,0,0.18005
17.001,0.43812,-3.4164,0.0045412,-7.6068,8.3388,-3.4164,0.0045412,-7.6068,1,0.013564,-0.92994,0,0.18008
17.001,0.43812,-3.4164,0.0045412,-7.6068,8.3388,-3.4164,0.0045412,-7.6068,1,0.01364,-0.93001,0,0.18011
17.001,0.43812,-3.4164,0.0045412,-7.6068,8.3388,-3.4164,0.0045412,-7.6068,1,0.013716,-0.93008,0,0.18014
17.001,0.43812,-3.4164,0.0045412,-7.6068,8.3388,-3.4164,0.0045412,-7.6068,1,0.013792,-0.93016,0,0.18016
17.001,0.43812,-3.4164,0.0045412,-7.6068,8.3388,-3.4164,0.0045412,-7.6068,1,0.013869,-0.93023,0,0.18019
17.001,0.43812,-3.4164,0.0045412,-7.6068,8.3388,-3.4164,0.0045412,-7.6068,1,0.013945,-0.9303,0,0.18022
17.001,0.43812,-3.4164,0.0045412,-7.6068,8.3388,-3.4164,0.0045412,-7.6068,1,0.014021,-0.93037,0,0.18025
17.001,0.43812,-3.4164,0.0045412,-7.6068,8.3388,-3.4164,0.0045412,-7.6068,1,0.014097,-0.93044,0,0.18028
17.001,0.43812,-3.4164,0.0045412,-7.6068,8.3388,-3.4164,0.0045412,-7.6068,1,0.014173,-0.93051,0,0.18031
17.001,0.43812,-3.4164,0.0045412,-7.6068,8.3388,-3.4164,0.0045412,-7.6068,1,0.01425,-0.93058,0,0.18034
17.001,0.43812,-3.4164,0.0045412,-7.6068,8.3388,-3.4164,0.0045412,-7.6068,1,0.014326,-0.93065,0,0.18037
17.001,0.43812,-3.4164,0.0045412,-7.6068,8.3388,-3.4164,0.0045412,-7.6068,1,0.014402,-0.93072,0,0.1804
17.001,0.43812,-3.4164,0.0045412,-7.6068,8.3388,-3.4164,0.0045412,-7.6068,1,0.014478,-0.93079,0,0.18043
17.001,0.43812,-3.4164,0.0045412,-7.6068,8.3388,-3.4164,0.0045412,-7.6068,1,0.014554,-0.93086,0,0.18046
17.001,0.43812,-3.4164,0.0045412,-7.6068,8.3388,-3.4164,0.0045412,-7.6068,1,0.014631,-0.93093,0,0.18049
17.001,0.43812,-3.4164,0.0045412,-7.6068,8.3388,-3.4164,0.0045412,-7.6068,1,0.014707,-0.931,0,0.18051
17.001,0.43812,-3.4164,0.0045412,-7.6068,8.3388,-3.4164,0.0045412,-7.6068,1,0.014783,-0.93107,0,0.18054
