"TurbulentDissipationRate","TurbulentKineticEnergy","Velocity:0","Velocity:1","Velocity:2","VelocityMagnitude","Velocityi","Velocityj","Velocityk","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
4.7545,0.33368,-3.7462,4.3667e-06,11.143,11.756,-3.7462,4.3667e-06,11.143,1,0.03772,-0.038139,0,0.18932
4.7545,0.33368,-3.7462,4.3667e-06,11.143,11.756,-3.7462,4.3667e-06,11.143,1,0.037796,-0.038069,0,0.18935
4.7545,0.33368,-3.7462,4.3667e-06,11.143,11.756,-3.7462,4.3667e-06,11.143,1,0.037872,-0.037998,0,0.18938
4.7545,0.33368,-3.7462,4.3667e-06,11.143,11.756,-3.7462,4.3667e-06,11.143,1,0.037948,-0.037928,0,0.18941
4.7545,0.33368,-3.7462,4.3667e-06,11.143,11.756,-3.7462,4.3667e-06,11.143,1,0.038025,-0.037857,0,0.18944
4.7545,0.33368,-3.7462,4.3667e-06,11.143,11.756,-3.7462,4.3667e-06,11.143,1,0.038101,-0.037787,0,0.18947
4.7545,0.33368,-3.7462,4.3667e-06,11.143,11.756,-3.7462,4.3667e-06,11.143,1,0.038177,-0.037717,0,0.1895
4.7545,0.33368,-3.7462,4.3667e-06,11.143,11.756,-3.7462,4.3667e-06,11.143,1,0.038253,-0.037646,0,0.18953
4.7545,0.33368,-3.7462,4.3667e-06,11.143,11.756,-3.7462,4.3667e-06,11.143,1,0.038329,-0.037576,0,0.18956
4.7545,0.33368,-3.7462,4.3667e-06,11.143,11.756,-3.7462,4.3667e-06,11.143,1,0.038406,-0.037505,0,0.18958
4.7545,0.33368,-3.7462,4.3667e-06,11.143,11.756,-3.7462,4.3667e-06,11.143,1,0.038482,-0.037435,0,0.18961
4.7545,0.33368,-3.7462,4.3667e-06,11.143,11.756,-3.7462,4.3667e-06,11.143,1,0.038558,-0.037365,0,0.18964
4.7545,0.33368,-3.7462,4.3667e-06,11.143,11.756,-3.7462,4.3667e-06,11.143,1,0.038634,-0.037294,0,0.18967
4.7545,0.33368,-3.7462,4.3667e-06,11.143,11.756,-3.7462,4.3667e-06,11.143,1,0.03871,-0.037224,0,0.1897
4.7545,0.33368,-3.7462,4.3667e-06,11.143,11.756,-3.7462,4.3667e-06,11.143,1,0.038787,-0.037153,0,0.18973
4.7545,0.33368,-3.7462,4.3667e-06,11.143,11.756,-3.7462,4.3667e-06,11.143,1,0.038863,-0.037083,0,0.18976
4.7545,0.33368,-3.7462,4.3667e-06,11.143,11.756,-3.7462,4.3667e-06,11.143,1,0.038939,-0.037013,0,0.18979
4.7545,0.33368,-3.7462,4.3667e-06,11.143,11.756,-3.7462,4.3667e-06,11.143,1,0.039015,-0.036942,0,0.18982
4.7545,0.33368,-3.7462,4.3667e-06,11.143,11.756,-3.7462,4.3667e-06,11.143,1,0.039091,-0.036872,0,0.18985
4.7545,0.33368,-3.7462,4.3667e-06,11.143,11.756,-3.7462,4.3667e-06,11.143,1,0.039168,-0.036801,0,0.18988
4.8225,0.34177,-3.7525,3.4124e-06,11.126,11.742,-3.7525,3.4124e-06,11.126,1,0.039244,-0.036731,0,0.18991
4.8225,0.34177,-3.7525,3.4124e-06,11.126,11.742,-3.7525,3.4124e-06,11.126,1,0.03932,-0.036661,0,0.18993
4.8225,0.34177,-3.7525,3.4124e-06,11.126,11.742,-3.7525,3.4124e-06,11.126,1,0.039396,-0.03659,0,0.18996
4.8225,0.34177,-3.7525,3.4124e-06,11.126,11.742,-3.7525,3.4124e-06,11.126,1,0.039472,-0.03652,0,0.18999
4.8225,0.34177,-3.7525,3.4124e-06,11.126,11.742,-3.7525,3.4124e-06,11.126,1,0.039549,-0.036449,0,0.19002
4.8225,0.34177,-3.7525,3.4124e-06,11.126,11.742,-3.7525,3.4124e-06,11.126,1,0.039625,-0.036379,0,0.19005
4.8225,0.34177,-3.7525,3.4124e-06,11.126,11.742,-3.7525,3.4124e-06,11.126,1,0.039701,-0.036309,0,0.19008
4.8225,0.34177,-3.7525,3.4124e-06,11.126,11.742,-3.7525,3.4124e-06,11.126,1,0.039777,-0.036238,0,0.19011
4.8225,0.34177,-3.7525,3.4124e-06,11.126,11.742,-3.7525,3.4124e-06,11.126,1,0.039853,-0.036168,0,0.19014
4.8225,0.34177,-3.7525,3.4124e-06,11.126,11.742,-3.7525,3.4124e-06,11.126,1,0.03993,-0.036097,0,0.19017
4.8225,0.34177,-3.7525,3.4124e-06,11.126,11.742,-3.7525,3.4124e-06,11.126,1,0.040006,-0.036027,0,0.1902
4.8225,0.34177,-3.7525,3.4124e-06,11.126,11.742,-3.7525,3.4124e-06,11.126,1,0.040082,-0.035957,0,0.19023
4.8225,0.34177,-3.7525,3.4124e-06,11.126,11.742,-3.7525,3.4124e-06,11.126,1,0.040158,-0.035886,0,0.19026
4.8225,0.34177,-3.7525,3.4124e-06,11.126,11.742,-3.7525,3.4124e-06,11.126,1,0.040234,-0.035816,0,0.19028
4.8225,0.34177,-3.7525,3.4124e-06,11.126,11.742,-3.7525,3.4124e-06,11.126,1,0.040311,-0.035745,0,0.19031
4.8225,0.34177,-3.7525,3.4124e-06,11.126,11.742,-3.7525,3.4124e-06,11.126,1,0.040387,-0.035675,0,0.19034
4.8225,0.34177,-3.7525,3.4124e-06,11.126,11.742,-3.7525,3.4124e-06,11.126,1,0.040463,-0.035605,0,0.19037
4.8225,0.34177,-3.7525,3.4124e-06,11.126,11.742,-3.7525,3.4124e-06,11.126,1,0.040539,-0.035534,0,0.1904
4.8225,0.34177,-3.7525,3.4124e-06,11.126,11.742,-3.7525,3.4124e-06,11.126,1,0.040616,-0.035464,0,0.19043
4.8225,0.34177,-3.7525,3.4124e-06,11.126,11.742,-3.7525,3.4124e-06,11.126,1,0.040692,-0.035393,0,0.19046
4.8225,0.34177,-3.7525,3.4124e-06,11.126,11.742,-3.7525,3.4124e-06,11.126,1,0.040768,-0.035323,0,0.19049
4.8225,0.34177,-3.7525,3.4124e-06,11.126,11.742,-3.7525,3.4124e-06,11.126,1,0.040844,-0.035253,0,0.19052
4.8225,0.34177,-3.7525,3.4124e-06,11.126,11.742,-3.7525,3.4124e-06,11.126,1,0.04092,-0.035182,0,0.19055
4.8225,0.34177,-3.7525,3.4124e-06,11.126,11.742,-3.7525,3.4124e-06,11.126,1,0.040997,-0.035112,0,0.19058
4.8225,0.34177,-3.7525,3.4124e-06,11.126,11.742,-3.7525,3.4124e-06,11.126,1,0.041073,-0.035041,0,0.19061
4.8225,0.34177,-3.7525,3.4124e-06,11.126,11.742,-3.7525,3.4124e-06,11.126,1,0.041149,-0.034971,0,0.19063
5.0364,0.35427,-3.7558,2.5556e-06,11.096,11.714,-3.7558,2.5556e-06,11.096,1,0.041225,-0.034901,0,0.19066
5.0364,0.35427,-3.7558,2.5556e-06,11.096,11.714,-3.7558,2.5556e-06,11.096,1,0.041301,-0.03483,0,0.19069
5.0364,0.35427,-3.7558,2.5556e-06,11.096,11.714,-3.7558,2.5556e-06,11.096,1,0.041378,-0.03476,0,0.19072
5.0364,0.35427,-3.7558,2.5556e-06,11.096,11.714,-3.7558,2.5556e-06,11.096,1,0.041454,-0.034689,0,0.19075
5.0364,0.35427,-3.7558,2.5556e-06,11.096,11.714,-3.7558,2.5556e-06,11.096,1,0.04153,-0.034619,0,0.19078
5.0364,0.35427,-3.7558,2.5556e-06,11.096,11.714,-3.7558,2.5556e-06,11.096,1,0.041606,-0.034549,0,0.19081
5.0364,0.35427,-3.7558,2.5556e-06,11.096,11.714,-3.7558,2.5556e-06,11.096,1,0.041682,-0.034478,0,0.19084
5.0364,0.35427,-3.7558,2.5556e-06,11.096,11.714,-3.7558,2.5556e-06,11.096,1,0.041759,-0.034408,0,0.19087
5.0364,0.35427,-3.7558,2.5556e-06,11.096,11.714,-3.7558,2.5556e-06,11.096,1,0.041835,-0.034337,0,0.1909
5.0364,0.35427,-3.7558,2.5556e-06,11.096,11.714,-3.7558,2.5556e-06,11.096,1,0.041911,-0.034267,0,0.19093
5.0364,0.35427,-3.7558,2.5556e-06,11.096,11.714,-3.7558,2.5556e-06,11.096,1,0.041987,-0.034197,0,0.19096
5.0364,0.35427,-3.7558,2.5556e-06,11.096,11.714,-3.7558,2.5556e-06,11.096,1,0.042063,-0.034126,0,0.19098
5.0364,0.35427,-3.7558,2.5556e-06,11.096,11.714,-3.7558,2.5556e-06,11.096,1,0.04214,-0.034056,0,0.19101
5.0364,0.35427,-3.7558,2.5556e-06,11.096,11.714,-3.7558,2.5556e-06,11.096,1,0.042216,-0.033985,0,0.19104
5.0364,0.35427,-3.7558,2.5556e-06,11.096,11.714,-3.7558,2.5556e-06,11.096,1,0.042292,-0.033915,0,0.19107
5.0364,0.35427,-3.7558,2.5556e-06,11.096,11.714,-3.7558,2.5556e-06,11.096,1,0.042368,-0.033845,0,0.1911
5.0364,0.35427,-3.7558,2.5556e-06,11.096,11.714,-3.7558,2.5556e-06,11.096,1,0.042444,-0.033774,0,0.19113
5.0364,0.35427,-3.7558,2.5556e-06,11.096,11.714,-3.7558,2.5556e-06,11.096,1,0.042521,-0.033704,0,0.19116
5.0364,0.35427,-3.7558,2.5556e-06,11.096,11.714,-3.7558,2.5556e-06,11.096,1,0.042597,-0.033633,0,0.19119
5.0364,0.35427,-3.7558,2.5556e-06,11.096,11.714,-3.7558,2.5556e-06,11.096,1,0.042673,-0.033563,0,0.19122
5.0364,0.35427,-3.7558,2.5556e-06,11.096,11.714,-3.7558,2.5556e-06,11.096,1,0.042749,-0.033493,0,0.19125
5.0364,0.35427,-3.7558,2.5556e-06,11.096,11.714,-3.7558,2.5556e-06,11.096,1,0.042825,-0.033422,0,0.19128
5.0364,0.35427,-3.7558,2.5556e-06,11.096,11.714,-3.7558,2.5556e-06,11.096,1,0.042902,-0.033352,0,0.19131
5.0364,0.35427,-3.7558,2.5556e-06,11.096,11.714,-3.7558,2.5556e-06,11.096,1,0.042978,-0.033281,0,0.19133
5.0364,0.35427,-3.7558,2.5556e-06,11.096,11.714,-3.7558,2.5556e-06,11.096,1,0.043054,-0.033211,0,0.19136
5.0364,0.35427,-3.7558,2.5556e-06,11.096,11.714,-3.7558,2.5556e-06,11.096,1,0.04313,-0.033141,0,0.19139
5.4164,0.3713,-3.7563,1.7661e-06,11.053,11.673,-3.7563,1.7661e-06,11.053,1,0.043206,-0.03307,0,0.19142
5.4164,0.3713,-3.7563,1.7661e-06,11.053,11.673,-3.7563,1.7661e-06,11.053,1,0.043283,-0.033,0,0.19145
5.4164,0.3713,-3.7563,1.7661e-06,11.053,11.673,-3.7563,1.7661e-06,11.053,1,0.043359,-0.032929,0,0.19148
5.4164,0.3713,-3.7563,1.7661e-06,11.053,11.673,-3.7563,1.7661e-06,11.053,1,0.043435,-0.032859,0,0.19151
5.4164,0.3713,-3.7563,1.7661e-06,11.053,11.673,-3.7563,1.7661e-06,11.053,1,0.043511,-0.032789,0,0.19154
5.4164,0.3713,-3.7563,1.7661e-06,11.053,11.673,-3.7563,1.7661e-06,11.053,1,0.043587,-0.032718,0,0.19157
5.4164,0.3713,-3.7563,1.7661e-06,11.053,11.673,-3.7563,1.7661e-06,11.053,1,0.043664,-0.032648,0,0.1916
5.4164,0.3713,-3.7563,1.7661e-06,11.053,11.673,-3.7563,1.7661e-06,11.053,1,0.04374,-0.032577,0,0.19163
5.4164,0.3713,-3.7563,1.7661e-06,11.053,11.673,-3.7563,1.7661e-06,11.053,1,0.043816,-0.032507,0,0.19166
5.4164,0.3713,-3.7563,1.7661e-06,11.053,11.673,-3.7563,1.7661e-06,11.053,1,0.043892,-0.032437,0,0.19168
5.4164,0.3713,-3.7563,1.7661e-06,11.053,11.673,-3.7563,1.7661e-06,11.053,1,0.043968,-0.032366,0,0.19171
5.4164,0.3713,-3.7563,1.7661e-06,11.053,11.673,-3.7563,1.7661e-06,11.053,1,0.044045,-0.032296,0,0.19174
5.4164,0.3713,-3.7563,1.7661e-06,11.053,11.673,-3.7563,1.7661e-06,11.053,1,0.044121,-0.032225,0,0.19177
5.4164,0.3713,-3.7563,1.7661e-06,11.053,11.673,-3.7563,1.7661e-06,11.053,1,0.044197,-0.032155,0,0.1918
5.4164,0.3713,-3.7563,1.7661e-06,11.053,11.673,-3.7563,1.7661e-06,11.053,1,0.044273,-0.032085,0,0.19183
5.4164,0.3713,-3.7563,1.7661e-06,11.053,11.673,-3.7563,1.7661e-06,11.053,1,0.044349,-0.032014,0,0.19186
5.4164,0.3713,-3.7563,1.7661e-06,11.053,11.673,-3.7563,1.7661e-06,11.053,1,0.044426,-0.031944,0,0.19189
5.4164,0.3713,-3.7563,1.7661e-06,11.053,11.673,-3.7563,1.7661e-06,11.053,1,0.044502,-0.031873,0,0.19192
5.4164,0.3713,-3.7563,1.7661e-06,11.053,11.673,-3.7563,1.7661e-06,11.053,1,0.044578,-0.031803,0,0.19195
5.4164,0.3713,-3.7563,1.7661e-06,11.053,11.673,-3.7563,1.7661e-06,11.053,1,0.044654,-0.031733,0,0.19198
5.4164,0.3713,-3.7563,1.7661e-06,11.053,11.673,-3.7563,1.7661e-06,11.053,1,0.04473,-0.031662,0,0.19201
5.4164,0.3713,-3.7563,1.7661e-06,11.053,11.673,-3.7563,1.7661e-06,11.053,1,0.044807,-0.031592,0,0.19203
5.4164,0.3713,-3.7563,1.7661e-06,11.053,11.673,-3.7563,1.7661e-06,11.053,1,0.044883,-0.031521,0,0.19206
5.4164,0.3713,-3.7563,1.7661e-06,11.053,11.673,-3.7563,1.7661e-06,11.053,1,0.044959,-0.031451,0,0.19209
5.4164,0.3713,-3.7563,1.7661e-06,11.053,11.673,-3.7563,1.7661e-06,11.053,1,0.045035,-0.031381,0,0.19212
5.4164,0.3713,-3.7563,1.7661e-06,11.053,11.673,-3.7563,1.7661e-06,11.053,1,0.045111,-0.03131,0,0.19215
5.4164,0.3713,-3.7563,1.7661e-06,11.053,11.673,-3.7563,1.7661e-06,11.053,1,0.045188,-0.03124,0,0.19218
5.9845,0.39301,-3.7538,1.0205e-06,10.996,11.619,-3.7538,1.0205e-06,10.996,1,0.045264,-0.031169,0,0.19221
5.9845,0.39301,-3.7538,1.0205e-06,10.996,11.619,-3.7538,1.0205e-06,10.996,1,0.04534,-0.031099,0,0.19224
5.9845,0.39301,-3.7538,1.0205e-06,10.996,11.619,-3.7538,1.0205e-06,10.996,1,0.045416,-0.031029,0,0.19227
5.9845,0.39301,-3.7538,1.0205e-06,10.996,11.619,-3.7538,1.0205e-06,10.996,1,0.045492,-0.030958,0,0.1923
5.9845,0.39301,-3.7538,1.0205e-06,10.996,11.619,-3.7538,1.0205e-06,10.996,1,0.045569,-0.030888,0,0.19233
5.9845,0.39301,-3.7538,1.0205e-06,10.996,11.619,-3.7538,1.0205e-06,10.996,1,0.045645,-0.030817,0,0.19236
5.9845,0.39301,-3.7538,1.0205e-06,10.996,11.619,-3.7538,1.0205e-06,10.996,1,0.045721,-0.030747,0,0.19238
5.9845,0.39301,-3.7538,1.0205e-06,10.996,11.619,-3.7538,1.0205e-06,10.996,1,0.045797,-0.030677,0,0.19241
5.9845,0.39301,-3.7538,1.0205e-06,10.996,11.619,-3.7538,1.0205e-06,10.996,1,0.045873,-0.030606,0,0.19244
5.9845,0.39301,-3.7538,1.0205e-06,10.996,11.619,-3.7538,1.0205e-06,10.996,1,0.04595,-0.030536,0,0.19247
5.9845,0.39301,-3.7538,1.0205e-06,10.996,11.619,-3.7538,1.0205e-06,10.996,1,0.046026,-0.030465,0,0.1925
5.9845,0.39301,-3.7538,1.0205e-06,10.996,11.619,-3.7538,1.0205e-06,10.996,1,0.046102,-0.030395,0,0.19253
5.9845,0.39301,-3.7538,1.0205e-06,10.996,11.619,-3.7538,1.0205e-06,10.996,1,0.046178,-0.030325,0,0.19256
5.9845,0.39301,-3.7538,1.0205e-06,10.996,11.619,-3.7538,1.0205e-06,10.996,1,0.046254,-0.030254,0,0.19259
5.9845,0.39301,-3.7538,1.0205e-06,10.996,11.619,-3.7538,1.0205e-06,10.996,1,0.046331,-0.030184,0,0.19262
5.9845,0.39301,-3.7538,1.0205e-06,10.996,11.619,-3.7538,1.0205e-06,10.996,1,0.046407,-0.030113,0,0.19265
5.9845,0.39301,-3.7538,1.0205e-06,10.996,11.619,-3.7538,1.0205e-06,10.996,1,0.046483,-0.030043,0,0.19268
5.9845,0.39301,-3.7538,1.0205e-06,10.996,11.619,-3.7538,1.0205e-06,10.996,1,0.046559,-0.029973,0,0.19271
5.9845,0.39301,-3.7538,1.0205e-06,10.996,11.619,-3.7538,1.0205e-06,10.996,1,0.046635,-0.029902,0,0.19273
5.9845,0.39301,-3.7538,1.0205e-06,10.996,11.619,-3.7538,1.0205e-06,10.996,1,0.046712,-0.029832,0,0.19276
5.9845,0.39301,-3.7538,1.0205e-06,10.996,11.619,-3.7538,1.0205e-06,10.996,1,0.046788,-0.029761,0,0.19279
5.9845,0.39301,-3.7538,1.0205e-06,10.996,11.619,-3.7538,1.0205e-06,10.996,1,0.046864,-0.029691,0,0.19282
5.9845,0.39301,-3.7538,1.0205e-06,10.996,11.619,-3.7538,1.0205e-06,10.996,1,0.04694,-0.029621,0,0.19285
5.9845,0.39301,-3.7538,1.0205e-06,10.996,11.619,-3.7538,1.0205e-06,10.996,1,0.047016,-0.02955,0,0.19288
5.9845,0.39301,-3.7538,1.0205e-06,10.996,11.619,-3.7538,1.0205e-06,10.996,1,0.047093,-0.02948,0,0.19291
5.9845,0.39301,-3.7538,1.0205e-06,10.996,11.619,-3.7538,1.0205e-06,10.996,1,0.047169,-0.029409,0,0.19294
6.7702,0.41952,-3.7484,2.3999e-07,10.925,11.55,-3.7484,2.3999e-07,10.925,1,0.047245,-0.029339,0,0.19297
6.7702,0.41952,-3.7484,2.3999e-07,10.925,11.55,-3.7484,2.3999e-07,10.925,1,0.047321,-0.029269,0,0.193
6.7702,0.41952,-3.7484,2.3999e-07,10.925,11.55,-3.7484,2.3999e-07,10.925,1,0.047397,-0.029198,0,0.19303
6.7702,0.41952,-3.7484,2.3999e-07,10.925,11.55,-3.7484,2.3999e-07,10.925,1,0.047474,-0.029128,0,0.19306
6.7702,0.41952,-3.7484,2.3999e-07,10.925,11.55,-3.7484,2.3999e-07,10.925,1,0.04755,-0.029057,0,0.19308
6.7702,0.41952,-3.7484,2.3999e-07,10.925,11.55,-3.7484,2.3999e-07,10.925,1,0.047626,-0.028987,0,0.19311
6.7702,0.41952,-3.7484,2.3999e-07,10.925,11.55,-3.7484,2.3999e-07,10.925,1,0.047702,-0.028917,0,0.19314
6.7702,0.41952,-3.7484,2.3999e-07,10.925,11.55,-3.7484,2.3999e-07,10.925,1,0.047778,-0.028846,0,0.19317
6.7702,0.41952,-3.7484,2.3999e-07,10.925,11.55,-3.7484,2.3999e-07,10.925,1,0.047855,-0.028776,0,0.1932
6.7702,0.41952,-3.7484,2.3999e-07,10.925,11.55,-3.7484,2.3999e-07,10.925,1,0.047931,-0.028705,0,0.19323
6.7702,0.41952,-3.7484,2.3999e-07,10.925,11.55,-3.7484,2.3999e-07,10.925,1,0.048007,-0.028635,0,0.19326
6.7702,0.41952,-3.7484,2.3999e-07,10.925,11.55,-3.7484,2.3999e-07,10.925,1,0.048083,-0.028565,0,0.19329
6.7702,0.41952,-3.7484,2.3999e-07,10.925,11.55,-3.7484,2.3999e-07,10.925,1,0.048159,-0.028494,0,0.19332
6.7702,0.41952,-3.7484,2.3999e-07,10.925,11.55,-3.7484,2.3999e-07,10.925,1,0.048236,-0.028424,0,0.19335
6.7702,0.41952,-3.7484,2.3999e-07,10.925,11.55,-3.7484,2.3999e-07,10.925,1,0.048312,-0.028353,0,0.19338
6.7702,0.41952,-3.7484,2.3999e-07,10.925,11.55,-3.7484,2.3999e-07,10.925,1,0.048388,-0.028283,0,0.19341
6.7702,0.41952,-3.7484,2.3999e-07,10.925,11.55,-3.7484,2.3999e-07,10.925,1,0.048464,-0.028213,0,0.19343
6.7702,0.41952,-3.7484,2.3999e-07,10.925,11.55,-3.7484,2.3999e-07,10.925,1,0.04854,-0.028142,0,0.19346
6.7702,0.41952,-3.7484,2.3999e-07,10.925,11.55,-3.7484,2.3999e-07,10.925,1,0.048617,-0.028072,0,0.19349
6.7702,0.41952,-3.7484,2.3999e-07,10.925,11.55,-3.7484,2.3999e-07,10.925,1,0.048693,-0.028001,0,0.19352
6.7702,0.41952,-3.7484,2.3999e-07,10.925,11.55,-3.7484,2.3999e-07,10.925,1,0.048769,-0.027931,0,0.19355
6.7702,0.41952,-3.7484,2.3999e-07,10.925,11.55,-3.7484,2.3999e-07,10.925,1,0.048845,-0.027861,0,0.19358
6.7702,0.41952,-3.7484,2.3999e-07,10.925,11.55,-3.7484,2.3999e-07,10.925,1,0.048921,-0.02779,0,0.19361
6.7702,0.41952,-3.7484,2.3999e-07,10.925,11.55,-3.7484,2.3999e-07,10.925,1,0.048998,-0.02772,0,0.19364
6.7702,0.41952,-3.7484,2.3999e-07,10.925,11.55,-3.7484,2.3999e-07,10.925,1,0.049074,-0.027649,0,0.19367
6.7702,0.41952,-3.7484,2.3999e-07,10.925,11.55,-3.7484,2.3999e-07,10.925,1,0.04915,-0.027579,0,0.1937
7.8084,0.45079,-3.7394,-7.4915e-07,10.839,11.466,-3.7394,-7.4915e-07,10.839,1,0.049226,-0.027509,0,0.19373
7.8084,0.45079,-3.7394,-7.4915e-07,10.839,11.466,-3.7394,-7.4915e-07,10.839,1,0.049302,-0.027438,0,0.19376
7.8084,0.45079,-3.7394,-7.4915e-07,10.839,11.466,-3.7394,-7.4915e-07,10.839,1,0.049379,-0.027368,0,0.19378
7.8084,0.45079,-3.7394,-7.4915e-07,10.839,11.466,-3.7394,-7.4915e-07,10.839,1,0.049455,-0.027297,0,0.19381
7.8084,0.45079,-3.7394,-7.4915e-07,10.839,11.466,-3.7394,-7.4915e-07,10.839,1,0.049531,-0.027227,0,0.19384
7.8084,0.45079,-3.7394,-7.4915e-07,10.839,11.466,-3.7394,-7.4915e-07,10.839,1,0.049607,-0.027157,0,0.19387
7.8084,0.45079,-3.7394,-7.4915e-07,10.839,11.466,-3.7394,-7.4915e-07,10.839,1,0.049684,-0.027086,0,0.1939
7.8084,0.45079,-3.7394,-7.4915e-07,10.839,11.466,-3.7394,-7.4915e-07,10.839,1,0.04976,-0.027016,0,0.19393
7.8084,0.45079,-3.7394,-7.4915e-07,10.839,11.466,-3.7394,-7.4915e-07,10.839,1,0.049836,-0.026945,0,0.19396
7.8084,0.45079,-3.7394,-7.4915e-07,10.839,11.466,-3.7394,-7.4915e-07,10.839,1,0.049912,-0.026875,0,0.19399
7.8084,0.45079,-3.7394,-7.4915e-07,10.839,11.466,-3.7394,-7.4915e-07,10.839,1,0.049988,-0.026805,0,0.19402
7.8084,0.45079,-3.7394,-7.4915e-07,10.839,11.466,-3.7394,-7.4915e-07,10.839,1,0.050065,-0.026734,0,0.19405
7.8084,0.45079,-3.7394,-7.4915e-07,10.839,11.466,-3.7394,-7.4915e-07,10.839,1,0.050141,-0.026664,0,0.19408
7.8084,0.45079,-3.7394,-7.4915e-07,10.839,11.466,-3.7394,-7.4915e-07,10.839,1,0.050217,-0.026593,0,0.19411
7.8084,0.45079,-3.7394,-7.4915e-07,10.839,11.466,-3.7394,-7.4915e-07,10.839,1,0.050293,-0.026523,0,0.19413
7.8084,0.45079,-3.7394,-7.4915e-07,10.839,11.466,-3.7394,-7.4915e-07,10.839,1,0.050369,-0.026453,0,0.19416
7.8084,0.45079,-3.7394,-7.4915e-07,10.839,11.466,-3.7394,-7.4915e-07,10.839,1,0.050446,-0.026382,0,0.19419
7.8084,0.45079,-3.7394,-7.4915e-07,10.839,11.466,-3.7394,-7.4915e-07,10.839,1,0.050522,-0.026312,0,0.19422
7.8084,0.45079,-3.7394,-7.4915e-07,10.839,11.466,-3.7394,-7.4915e-07,10.839,1,0.050598,-0.026241,0,0.19425
7.8084,0.45079,-3.7394,-7.4915e-07,10.839,11.466,-3.7394,-7.4915e-07,10.839,1,0.050674,-0.026171,0,0.19428
7.8084,0.45079,-3.7394,-7.4915e-07,10.839,11.466,-3.7394,-7.4915e-07,10.839,1,0.05075,-0.026101,0,0.19431
7.8084,0.45079,-3.7394,-7.4915e-07,10.839,11.466,-3.7394,-7.4915e-07,10.839,1,0.050827,-0.02603,0,0.19434
7.8084,0.45079,-3.7394,-7.4915e-07,10.839,11.466,-3.7394,-7.4915e-07,10.839,1,0.050903,-0.02596,0,0.19437
7.8084,0.45079,-3.7394,-7.4915e-07,10.839,11.466,-3.7394,-7.4915e-07,10.839,1,0.050979,-0.025889,0,0.1944
7.8084,0.45079,-3.7394,-7.4915e-07,10.839,11.466,-3.7394,-7.4915e-07,10.839,1,0.051055,-0.025819,0,0.19443
7.8084,0.45079,-3.7394,-7.4915e-07,10.839,11.466,-3.7394,-7.4915e-07,10.839,1,0.051131,-0.025749,0,0.19446
9.1289,0.48632,-3.7285,-1.6505e-06,10.736,11.365,-3.7285,-1.6505e-06,10.736,1,0.051208,-0.025678,0,0.19448
9.1289,0.48632,-3.7285,-1.6505e-06,10.736,11.365,-3.7285,-1.6505e-06,10.736,1,0.051284,-0.025608,0,0.19451
9.1289,0.48632,-3.7285,-1.6505e-06,10.736,11.365,-3.7285,-1.6505e-06,10.736,1,0.05136,-0.025537,0,0.19454
9.1289,0.48632,-3.7285,-1.6505e-06,10.736,11.365,-3.7285,-1.6505e-06,10.736,1,0.051436,-0.025467,0,0.19457
9.1289,0.48632,-3.7285,-1.6505e-06,10.736,11.365,-3.7285,-1.6505e-06,10.736,1,0.051512,-0.025397,0,0.1946
9.1289,0.48632,-3.7285,-1.6505e-06,10.736,11.365,-3.7285,-1.6505e-06,10.736,1,0.051589,-0.025326,0,0.19463
9.1289,0.48632,-3.7285,-1.6505e-06,10.736,11.365,-3.7285,-1.6505e-06,10.736,1,0.051665,-0.025256,0,0.19466
9.1289,0.48632,-3.7285,-1.6505e-06,10.736,11.365,-3.7285,-1.6505e-06,10.736,1,0.051741,-0.025185,0,0.19469
9.1289,0.48632,-3.7285,-1.6505e-06,10.736,11.365,-3.7285,-1.6505e-06,10.736,1,0.051817,-0.025115,0,0.19472
9.1289,0.48632,-3.7285,-1.6505e-06,10.736,11.365,-3.7285,-1.6505e-06,10.736,1,0.051893,-0.025045,0,0.19475
9.1289,0.48632,-3.7285,-1.6505e-06,10.736,11.365,-3.7285,-1.6505e-06,10.736,1,0.05197,-0.024974,0,0.19478
9.1289,0.48632,-3.7285,-1.6505e-06,10.736,11.365,-3.7285,-1.6505e-06,10.736,1,0.052046,-0.024904,0,0.19481
9.1289,0.48632,-3.7285,-1.6505e-06,10.736,11.365,-3.7285,-1.6505e-06,10.736,1,0.052122,-0.024833,0,0.19483
9.1289,0.48632,-3.7285,-1.6505e-06,10.736,11.365,-3.7285,-1.6505e-06,10.736,1,0.052198,-0.024763,0,0.19486
9.1289,0.48632,-3.7285,-1.6505e-06,10.736,11.365,-3.7285,-1.6505e-06,10.736,1,0.052274,-0.024693,0,0.19489
9.1289,0.48632,-3.7285,-1.6505e-06,10.736,11.365,-3.7285,-1.6505e-06,10.736,1,0.052351,-0.024622,0,0.19492
9.1289,0.48632,-3.7285,-1.6505e-06,10.736,11.365,-3.7285,-1.6505e-06,10.736,1,0.052427,-0.024552,0,0.19495
9.1289,0.48632,-3.7285,-1.6505e-06,10.736,11.365,-3.7285,-1.6505e-06,10.736,1,0.052503,-0.024481,0,0.19498
9.1289,0.48632,-3.7285,-1.6505e-06,10.736,11.365,-3.7285,-1.6505e-06,10.736,1,0.052579,-0.024411,0,0.19501
9.1289,0.48632,-3.7285,-1.6505e-06,10.736,11.365,-3.7285,-1.6505e-06,10.736,1,0.052655,-0.024341,0,0.19504
