"TurbulentDissipationRate","TurbulentKineticEnergy","Velocity:0","Velocity:1","Velocity:2","VelocityMagnitude","Velocityi","Velocityj","Velocityk","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
103.48,0.51317,-0.052138,-0.070756,-5.2525,5.2532,-0.052138,-0.070756,-5.2525,1,0.0028194,-0.95472,0,-0.4572
70.518,0.48464,-0.087353,-0.074743,-5.6961,5.6973,-0.087353,-0.074743,-5.6961,1,0.0028956,-0.9548,0,-0.4572
70.518,0.48464,-0.087353,-0.074743,-5.6961,5.6973,-0.087353,-0.074743,-5.6961,1,0.0029718,-0.95487,0,-0.4572
70.518,0.48464,-0.087353,-0.074743,-5.6961,5.6973,-0.087353,-0.074743,-5.6961,1,0.003048,-0.95495,0,-0.4572
70.518,0.48464,-0.087353,-0.074743,-5.6961,5.6973,-0.087353,-0.074743,-5.6961,1,0.0031242,-0.95502,0,-0.4572
70.518,0.48464,-0.087353,-0.074743,-5.6961,5.6973,-0.087353,-0.074743,-5.6961,1,0.0032004,-0.9551,0,-0.4572
70.518,0.48464,-0.087353,-0.074743,-5.6961,5.6973,-0.087353,-0.074743,-5.6961,1,0.0032766,-0.95518,0,-0.4572
70.518,0.48464,-0.087353,-0.074743,-5.6961,5.6973,-0.087353,-0.074743,-5.6961,1,0.0033528,-0.95525,0,-0.4572
70.518,0.48464,-0.087353,-0.074743,-5.6961,5.6973,-0.087353,-0.074743,-5.6961,1,0.003429,-0.95533,0,-0.4572
70.518,0.48464,-0.087353,-0.074743,-5.6961,5.6973,-0.087353,-0.074743,-5.6961,1,0.0035052,-0.95541,0,-0.4572
70.518,0.48464,-0.087353,-0.074743,-5.6961,5.6973,-0.087353,-0.074743,-5.6961,1,0.0035814,-0.95548,0,-0.4572
70.518,0.48464,-0.087353,-0.074743,-5.6961,5.6973,-0.087353,-0.074743,-5.6961,1,0.0036576,-0.95556,0,-0.4572
70.518,0.48464,-0.087353,-0.074743,-5.6961,5.6973,-0.087353,-0.074743,-5.6961,1,0.0037338,-0.95563,0,-0.4572
53.183,0.46455,-0.12821,-0.074669,-6.0567,6.0585,-0.12821,-0.074669,-6.0567,1,0.00381,-0.95571,0,-0.4572
53.183,0.46455,-0.12821,-0.074669,-6.0567,6.0585,-0.12821,-0.074669,-6.0567,1,0.0038862,-0.95579,0,-0.4572
53.183,0.46455,-0.12821,-0.074669,-6.0567,6.0585,-0.12821,-0.074669,-6.0567,1,0.0039624,-0.95586,0,-0.4572
53.183,0.46455,-0.12821,-0.074669,-6.0567,6.0585,-0.12821,-0.074669,-6.0567,1,0.0040386,-0.95594,0,-0.4572
53.183,0.46455,-0.12821,-0.074669,-6.0567,6.0585,-0.12821,-0.074669,-6.0567,1,0.0041148,-0.95601,0,-0.4572
53.183,0.46455,-0.12821,-0.074669,-6.0567,6.0585,-0.12821,-0.074669,-6.0567,1,0.004191,-0.95609,0,-0.4572
53.183,0.46455,-0.12821,-0.074669,-6.0567,6.0585,-0.12821,-0.074669,-6.0567,1,0.0042672,-0.95617,0,-0.4572
53.183,0.46455,-0.12821,-0.074669,-6.0567,6.0585,-0.12821,-0.074669,-6.0567,1,0.0043434,-0.95624,0,-0.4572
53.183,0.46455,-0.12821,-0.074669,-6.0567,6.0585,-0.12821,-0.074669,-6.0567,1,0.0044196,-0.95632,0,-0.4572
53.183,0.46455,-0.12821,-0.074669,-6.0567,6.0585,-0.12821,-0.074669,-6.0567,1,0.0044958,-0.9564,0,-0.4572
53.183,0.46455,-0.12821,-0.074669,-6.0567,6.0585,-0.12821,-0.074669,-6.0567,1,0.004572,-0.95647,0,-0.4572
53.183,0.46455,-0.12821,-0.074669,-6.0567,6.0585,-0.12821,-0.074669,-6.0567,1,0.0046482,-0.95655,0,-0.4572
53.183,0.46455,-0.12821,-0.074669,-6.0567,6.0585,-0.12821,-0.074669,-6.0567,1,0.0047244,-0.95662,0,-0.4572
42.452,0.44755,-0.17377,-0.070969,-6.362,6.3648,-0.17377,-0.070969,-6.362,1,0.0048006,-0.9567,0,-0.4572
42.452,0.44755,-0.17377,-0.070969,-6.362,6.3648,-0.17377,-0.070969,-6.362,1,0.0048768,-0.95678,0,-0.4572
42.452,0.44755,-0.17377,-0.070969,-6.362,6.3648,-0.17377,-0.070969,-6.362,1,0.004953,-0.95685,0,-0.4572
42.452,0.44755,-0.17377,-0.070969,-6.362,6.3648,-0.17377,-0.070969,-6.362,1,0.0050292,-0.95693,0,-0.4572
42.452,0.44755,-0.17377,-0.070969,-6.362,6.3648,-0.17377,-0.070969,-6.362,1,0.0051054,-0.95701,0,-0.4572
42.452,0.44755,-0.17377,-0.070969,-6.362,6.3648,-0.17377,-0.070969,-6.362,1,0.0051816,-0.95708,0,-0.4572
42.452,0.44755,-0.17377,-0.070969,-6.362,6.3648,-0.17377,-0.070969,-6.362,1,0.0052578,-0.95716,0,-0.4572
42.452,0.44755,-0.17377,-0.070969,-6.362,6.3648,-0.17377,-0.070969,-6.362,1,0.005334,-0.95723,0,-0.4572
42.452,0.44755,-0.17377,-0.070969,-6.362,6.3648,-0.17377,-0.070969,-6.362,1,0.0054102,-0.95731,0,-0.4572
42.452,0.44755,-0.17377,-0.070969,-6.362,6.3648,-0.17377,-0.070969,-6.362,1,0.0054864,-0.95739,0,-0.4572
42.452,0.44755,-0.17377,-0.070969,-6.362,6.3648,-0.17377,-0.070969,-6.362,1,0.0055626,-0.95746,0,-0.4572
42.452,0.44755,-0.17377,-0.070969,-6.362,6.3648,-0.17377,-0.070969,-6.362,1,0.0056388,-0.95754,0,-0.4572
42.452,0.44755,-0.17377,-0.070969,-6.362,6.3648,-0.17377,-0.070969,-6.362,1,0.005715,-0.95762,0,-0.4572
42.452,0.44755,-0.17377,-0.070969,-6.362,6.3648,-0.17377,-0.070969,-6.362,1,0.0057912,-0.95769,0,-0.4572
42.452,0.44755,-0.17377,-0.070969,-6.362,6.3648,-0.17377,-0.070969,-6.362,1,0.0058674,-0.95777,0,-0.4572
34.946,0.43225,-0.22197,-0.063902,-6.6261,6.6301,-0.22197,-0.063902,-6.6261,1,0.0059436,-0.95784,0,-0.4572
34.946,0.43225,-0.22197,-0.063902,-6.6261,6.6301,-0.22197,-0.063902,-6.6261,1,0.0060198,-0.95792,0,-0.4572
34.946,0.43225,-0.22197,-0.063902,-6.6261,6.6301,-0.22197,-0.063902,-6.6261,1,0.006096,-0.958,0,-0.4572
34.946,0.43225,-0.22197,-0.063902,-6.6261,6.6301,-0.22197,-0.063902,-6.6261,1,0.0061722,-0.95807,0,-0.4572
34.946,0.43225,-0.22197,-0.063902,-6.6261,6.6301,-0.22197,-0.063902,-6.6261,1,0.0062484,-0.95815,0,-0.4572
34.946,0.43225,-0.22197,-0.063902,-6.6261,6.6301,-0.22197,-0.063902,-6.6261,1,0.0063246,-0.95822,0,-0.4572
34.946,0.43225,-0.22197,-0.063902,-6.6261,6.6301,-0.22197,-0.063902,-6.6261,1,0.0064008,-0.9583,0,-0.4572
34.946,0.43225,-0.22197,-0.063902,-6.6261,6.6301,-0.22197,-0.063902,-6.6261,1,0.006477,-0.95838,0,-0.4572
34.946,0.43225,-0.22197,-0.063902,-6.6261,6.6301,-0.22197,-0.063902,-6.6261,1,0.0065532,-0.95845,0,-0.4572
34.946,0.43225,-0.22197,-0.063902,-6.6261,6.6301,-0.22197,-0.063902,-6.6261,1,0.0066294,-0.95853,0,-0.4572
34.946,0.43225,-0.22197,-0.063902,-6.6261,6.6301,-0.22197,-0.063902,-6.6261,1,0.0067056,-0.95861,0,-0.4572
34.946,0.43225,-0.22197,-0.063902,-6.6261,6.6301,-0.22197,-0.063902,-6.6261,1,0.0067818,-0.95868,0,-0.4572
34.946,0.43225,-0.22197,-0.063902,-6.6261,6.6301,-0.22197,-0.063902,-6.6261,1,0.006858,-0.95876,0,-0.4572
34.946,0.43225,-0.22197,-0.063902,-6.6261,6.6301,-0.22197,-0.063902,-6.6261,1,0.0069342,-0.95883,0,-0.4572
34.946,0.43225,-0.22197,-0.063902,-6.6261,6.6301,-0.22197,-0.063902,-6.6261,1,0.0070104,-0.95891,0,-0.4572
34.946,0.43225,-0.22197,-0.063902,-6.6261,6.6301,-0.22197,-0.063902,-6.6261,1,0.0070866,-0.95899,0,-0.4572
29.275,0.41919,-0.27024,-0.053953,-6.8564,6.862,-0.27024,-0.053953,-6.8564,1,0.0071628,-0.95906,0,-0.4572
29.275,0.41919,-0.27024,-0.053953,-6.8564,6.862,-0.27024,-0.053953,-6.8564,1,0.007239,-0.95914,0,-0.4572
29.275,0.41919,-0.27024,-0.053953,-6.8564,6.862,-0.27024,-0.053953,-6.8564,1,0.0073152,-0.95922,0,-0.4572
29.275,0.41919,-0.27024,-0.053953,-6.8564,6.862,-0.27024,-0.053953,-6.8564,1,0.0073914,-0.95929,0,-0.4572
29.275,0.41919,-0.27024,-0.053953,-6.8564,6.862,-0.27024,-0.053953,-6.8564,1,0.0074676,-0.95937,0,-0.4572
29.275,0.41919,-0.27024,-0.053953,-6.8564,6.862,-0.27024,-0.053953,-6.8564,1,0.0075438,-0.95944,0,-0.4572
29.275,0.41919,-0.27024,-0.053953,-6.8564,6.862,-0.27024,-0.053953,-6.8564,1,0.00762,-0.95952,0,-0.4572
29.275,0.41919,-0.27024,-0.053953,-6.8564,6.862,-0.27024,-0.053953,-6.8564,1,0.0076962,-0.9596,0,-0.4572
29.275,0.41919,-0.27024,-0.053953,-6.8564,6.862,-0.27024,-0.053953,-6.8564,1,0.0077724,-0.95967,0,-0.4572
29.275,0.41919,-0.27024,-0.053953,-6.8564,6.862,-0.27024,-0.053953,-6.8564,1,0.0078486,-0.95975,0,-0.4572
29.275,0.41919,-0.27024,-0.053953,-6.8564,6.862,-0.27024,-0.053953,-6.8564,1,0.0079248,-0.95982,0,-0.4572
29.275,0.41919,-0.27024,-0.053953,-6.8564,6.862,-0.27024,-0.053953,-6.8564,1,0.008001,-0.9599,0,-0.4572
29.275,0.41919,-0.27024,-0.053953,-6.8564,6.862,-0.27024,-0.053953,-6.8564,1,0.0080772,-0.95998,0,-0.4572
29.275,0.41919,-0.27024,-0.053953,-6.8564,6.862,-0.27024,-0.053953,-6.8564,1,0.0081534,-0.96005,0,-0.4572
29.275,0.41919,-0.27024,-0.053953,-6.8564,6.862,-0.27024,-0.053953,-6.8564,1,0.0082296,-0.96013,0,-0.4572
29.275,0.41919,-0.27024,-0.053953,-6.8564,6.862,-0.27024,-0.053953,-6.8564,1,0.0083058,-0.96021,0,-0.4572
29.275,0.41919,-0.27024,-0.053953,-6.8564,6.862,-0.27024,-0.053953,-6.8564,1,0.008382,-0.96028,0,-0.4572
29.275,0.41919,-0.27024,-0.053953,-6.8564,6.862,-0.27024,-0.053953,-6.8564,1,0.0084582,-0.96036,0,-0.4572
29.275,0.41919,-0.27024,-0.053953,-6.8564,6.862,-0.27024,-0.053953,-6.8564,1,0.0085344,-0.96043,0,-0.4572
24.872,0.41064,-0.31489,-0.042419,-7.0589,7.0661,-0.31489,-0.042419,-7.0589,1,0.0086106,-0.96051,0,-0.4572
24.872,0.41064,-0.31489,-0.042419,-7.0589,7.0661,-0.31489,-0.042419,-7.0589,1,0.0086868,-0.96059,0,-0.4572
24.872,0.41064,-0.31489,-0.042419,-7.0589,7.0661,-0.31489,-0.042419,-7.0589,1,0.008763,-0.96066,0,-0.4572
24.872,0.41064,-0.31489,-0.042419,-7.0589,7.0661,-0.31489,-0.042419,-7.0589,1,0.0088392,-0.96074,0,-0.4572
24.872,0.41064,-0.31489,-0.042419,-7.0589,7.0661,-0.31489,-0.042419,-7.0589,1,0.0089154,-0.96082,0,-0.4572
24.872,0.41064,-0.31489,-0.042419,-7.0589,7.0661,-0.31489,-0.042419,-7.0589,1,0.0089916,-0.96089,0,-0.4572
24.872,0.41064,-0.31489,-0.042419,-7.0589,7.0661,-0.31489,-0.042419,-7.0589,1,0.0090678,-0.96097,0,-0.4572
24.872,0.41064,-0.31489,-0.042419,-7.0589,7.0661,-0.31489,-0.042419,-7.0589,1,0.009144,-0.96104,0,-0.4572
24.872,0.41064,-0.31489,-0.042419,-7.0589,7.0661,-0.31489,-0.042419,-7.0589,1,0.0092202,-0.96112,0,-0.4572
24.872,0.41064,-0.31489,-0.042419,-7.0589,7.0661,-0.31489,-0.042419,-7.0589,1,0.0092964,-0.9612,0,-0.4572
24.872,0.41064,-0.31489,-0.042419,-7.0589,7.0661,-0.31489,-0.042419,-7.0589,1,0.0093726,-0.96127,0,-0.4572
24.872,0.41064,-0.31489,-0.042419,-7.0589,7.0661,-0.31489,-0.042419,-7.0589,1,0.0094488,-0.96135,0,-0.4572
24.872,0.41064,-0.31489,-0.042419,-7.0589,7.0661,-0.31489,-0.042419,-7.0589,1,0.009525,-0.96143,0,-0.4572
24.872,0.41064,-0.31489,-0.042419,-7.0589,7.0661,-0.31489,-0.042419,-7.0589,1,0.0096012,-0.9615,0,-0.4572
24.872,0.41064,-0.31489,-0.042419,-7.0589,7.0661,-0.31489,-0.042419,-7.0589,1,0.0096774,-0.96158,0,-0.4572
24.872,0.41064,-0.31489,-0.042419,-7.0589,7.0661,-0.31489,-0.042419,-7.0589,1,0.0097536,-0.96165,0,-0.4572
24.872,0.41064,-0.31489,-0.042419,-7.0589,7.0661,-0.31489,-0.042419,-7.0589,1,0.0098298,-0.96173,0,-0.4572
24.872,0.41064,-0.31489,-0.042419,-7.0589,7.0661,-0.31489,-0.042419,-7.0589,1,0.009906,-0.96181,0,-0.4572
24.872,0.41064,-0.31489,-0.042419,-7.0589,7.0661,-0.31489,-0.042419,-7.0589,1,0.0099822,-0.96188,0,-0.4572
24.872,0.41064,-0.31489,-0.042419,-7.0589,7.0661,-0.31489,-0.042419,-7.0589,1,0.010058,-0.96196,0,-0.4572
21.533,0.41001,-0.35177,-0.029201,-7.2413,7.2499,-0.35177,-0.029201,-7.2413,1,0.010135,-0.96203,0,-0.4572
21.533,0.41001,-0.35177,-0.029201,-7.2413,7.2499,-0.35177,-0.029201,-7.2413,1,0.010211,-0.96211,0,-0.4572
21.533,0.41001,-0.35177,-0.029201,-7.2413,7.2499,-0.35177,-0.029201,-7.2413,1,0.010287,-0.96219,0,-0.4572
21.533,0.41001,-0.35177,-0.029201,-7.2413,7.2499,-0.35177,-0.029201,-7.2413,1,0.010363,-0.96226,0,-0.4572
21.533,0.41001,-0.35177,-0.029201,-7.2413,7.2499,-0.35177,-0.029201,-7.2413,1,0.010439,-0.96234,0,-0.4572
21.533,0.41001,-0.35177,-0.029201,-7.2413,7.2499,-0.35177,-0.029201,-7.2413,1,0.010516,-0.96242,0,-0.4572
21.533,0.41001,-0.35177,-0.029201,-7.2413,7.2499,-0.35177,-0.029201,-7.2413,1,0.010592,-0.96249,0,-0.4572
21.533,0.41001,-0.35177,-0.029201,-7.2413,7.2499,-0.35177,-0.029201,-7.2413,1,0.010668,-0.96257,0,-0.4572
21.533,0.41001,-0.35177,-0.029201,-7.2413,7.2499,-0.35177,-0.029201,-7.2413,1,0.010744,-0.96264,0,-0.4572
21.533,0.41001,-0.35177,-0.029201,-7.2413,7.2499,-0.35177,-0.029201,-7.2413,1,0.01082,-0.96272,0,-0.4572
21.533,0.41001,-0.35177,-0.029201,-7.2413,7.2499,-0.35177,-0.029201,-7.2413,1,0.010897,-0.9628,0,-0.4572
21.533,0.41001,-0.35177,-0.029201,-7.2413,7.2499,-0.35177,-0.029201,-7.2413,1,0.010973,-0.96287,0,-0.4572
21.533,0.41001,-0.35177,-0.029201,-7.2413,7.2499,-0.35177,-0.029201,-7.2413,1,0.011049,-0.96295,0,-0.4572
21.533,0.41001,-0.35177,-0.029201,-7.2413,7.2499,-0.35177,-0.029201,-7.2413,1,0.011125,-0.96303,0,-0.4572
21.533,0.41001,-0.35177,-0.029201,-7.2413,7.2499,-0.35177,-0.029201,-7.2413,1,0.011201,-0.9631,0,-0.4572
21.533,0.41001,-0.35177,-0.029201,-7.2413,7.2499,-0.35177,-0.029201,-7.2413,1,0.011278,-0.96318,0,-0.4572
21.533,0.41001,-0.35177,-0.029201,-7.2413,7.2499,-0.35177,-0.029201,-7.2413,1,0.011354,-0.96325,0,-0.4572
21.533,0.41001,-0.35177,-0.029201,-7.2413,7.2499,-0.35177,-0.029201,-7.2413,1,0.01143,-0.96333,0,-0.4572
21.533,0.41001,-0.35177,-0.029201,-7.2413,7.2499,-0.35177,-0.029201,-7.2413,1,0.011506,-0.96341,0,-0.4572
21.533,0.41001,-0.35177,-0.029201,-7.2413,7.2499,-0.35177,-0.029201,-7.2413,1,0.011582,-0.96348,0,-0.4572
21.533,0.41001,-0.35177,-0.029201,-7.2413,7.2499,-0.35177,-0.029201,-7.2413,1,0.011659,-0.96356,0,-0.4572
21.533,0.41001,-0.35177,-0.029201,-7.2413,7.2499,-0.35177,-0.029201,-7.2413,1,0.011735,-0.96363,0,-0.4572
21.533,0.41001,-0.35177,-0.029201,-7.2413,7.2499,-0.35177,-0.029201,-7.2413,1,0.011811,-0.96371,0,-0.4572
19.245,0.42041,-0.3775,-0.015687,-7.4157,7.4253,-0.3775,-0.015687,-7.4157,1,0.011887,-0.96379,0,-0.4572
19.245,0.42041,-0.3775,-0.015687,-7.4157,7.4253,-0.3775,-0.015687,-7.4157,1,0.011963,-0.96386,0,-0.4572
19.245,0.42041,-0.3775,-0.015687,-7.4157,7.4253,-0.3775,-0.015687,-7.4157,1,0.01204,-0.96394,0,-0.4572
19.245,0.42041,-0.3775,-0.015687,-7.4157,7.4253,-0.3775,-0.015687,-7.4157,1,0.012116,-0.96402,0,-0.4572
19.245,0.42041,-0.3775,-0.015687,-7.4157,7.4253,-0.3775,-0.015687,-7.4157,1,0.012192,-0.96409,0,-0.4572
19.245,0.42041,-0.3775,-0.015687,-7.4157,7.4253,-0.3775,-0.015687,-7.4157,1,0.012268,-0.96417,0,-0.4572
19.245,0.42041,-0.3775,-0.015687,-7.4157,7.4253,-0.3775,-0.015687,-7.4157,1,0.012344,-0.96424,0,-0.4572
19.245,0.42041,-0.3775,-0.015687,-7.4157,7.4253,-0.3775,-0.015687,-7.4157,1,0.012421,-0.96432,0,-0.4572
19.245,0.42041,-0.3775,-0.015687,-7.4157,7.4253,-0.3775,-0.015687,-7.4157,1,0.012497,-0.9644,0,-0.4572
19.245,0.42041,-0.3775,-0.015687,-7.4157,7.4253,-0.3775,-0.015687,-7.4157,1,0.012573,-0.96447,0,-0.4572
19.245,0.42041,-0.3775,-0.015687,-7.4157,7.4253,-0.3775,-0.015687,-7.4157,1,0.012649,-0.96455,0,-0.4572
19.245,0.42041,-0.3775,-0.015687,-7.4157,7.4253,-0.3775,-0.015687,-7.4157,1,0.012725,-0.96463,0,-0.4572
19.245,0.42041,-0.3775,-0.015687,-7.4157,7.4253,-0.3775,-0.015687,-7.4157,1,0.012802,-0.9647,0,-0.4572
19.245,0.42041,-0.3775,-0.015687,-7.4157,7.4253,-0.3775,-0.015687,-7.4157,1,0.012878,-0.96478,0,-0.4572
19.245,0.42041,-0.3775,-0.015687,-7.4157,7.4253,-0.3775,-0.015687,-7.4157,1,0.012954,-0.96485,0,-0.4572
19.245,0.42041,-0.3775,-0.015687,-7.4157,7.4253,-0.3775,-0.015687,-7.4157,1,0.01303,-0.96493,0,-0.4572
19.245,0.42041,-0.3775,-0.015687,-7.4157,7.4253,-0.3775,-0.015687,-7.4157,1,0.013106,-0.96501,0,-0.4572
19.245,0.42041,-0.3775,-0.015687,-7.4157,7.4253,-0.3775,-0.015687,-7.4157,1,0.013183,-0.96508,0,-0.4572
19.245,0.42041,-0.3775,-0.015687,-7.4157,7.4253,-0.3775,-0.015687,-7.4157,1,0.013259,-0.96516,0,-0.4572
19.245,0.42041,-0.3775,-0.015687,-7.4157,7.4253,-0.3775,-0.015687,-7.4157,1,0.013335,-0.96523,0,-0.4572
19.245,0.42041,-0.3775,-0.015687,-7.4157,7.4253,-0.3775,-0.015687,-7.4157,1,0.013411,-0.96531,0,-0.4572
19.245,0.42041,-0.3775,-0.015687,-7.4157,7.4253,-0.3775,-0.015687,-7.4157,1,0.013487,-0.96539,0,-0.4572
19.245,0.42041,-0.3775,-0.015687,-7.4157,7.4253,-0.3775,-0.015687,-7.4157,1,0.013564,-0.96546,0,-0.4572
19.245,0.42041,-0.3775,-0.015687,-7.4157,7.4253,-0.3775,-0.015687,-7.4157,1,0.01364,-0.96554,0,-0.4572
19.245,0.42041,-0.3775,-0.015687,-7.4157,7.4253,-0.3775,-0.015687,-7.4157,1,0.013716,-0.96562,0,-0.4572
18.159,0.45226,-0.38806,-0.0048133,-7.5978,7.6077,-0.38806,-0.0048133,-7.5978,1,0.013792,-0.96569,0,-0.4572
18.159,0.45226,-0.38806,-0.0048133,-7.5978,7.6077,-0.38806,-0.0048133,-7.5978,1,0.013868,-0.96577,0,-0.4572
18.159,0.45226,-0.38806,-0.0048133,-7.5978,7.6077,-0.38806,-0.0048133,-7.5978,1,0.013945,-0.96584,0,-0.4572
18.159,0.45226,-0.38806,-0.0048133,-7.5978,7.6077,-0.38806,-0.0048133,-7.5978,1,0.014021,-0.96592,0,-0.4572
18.159,0.45226,-0.38806,-0.0048133,-7.5978,7.6077,-0.38806,-0.0048133,-7.5978,1,0.014097,-0.966,0,-0.4572
18.159,0.45226,-0.38806,-0.0048133,-7.5978,7.6077,-0.38806,-0.0048133,-7.5978,1,0.014173,-0.96607,0,-0.4572
18.159,0.45226,-0.38806,-0.0048133,-7.5978,7.6077,-0.38806,-0.0048133,-7.5978,1,0.014249,-0.96615,0,-0.4572
18.159,0.45226,-0.38806,-0.0048133,-7.5978,7.6077,-0.38806,-0.0048133,-7.5978,1,0.014326,-0.96623,0,-0.4572
18.159,0.45226,-0.38806,-0.0048133,-7.5978,7.6077,-0.38806,-0.0048133,-7.5978,1,0.014402,-0.9663,0,-0.4572
18.159,0.45226,-0.38806,-0.0048133,-7.5978,7.6077,-0.38806,-0.0048133,-7.5978,1,0.014478,-0.96638,0,-0.4572
18.159,0.45226,-0.38806,-0.0048133,-7.5978,7.6077,-0.38806,-0.0048133,-7.5978,1,0.014554,-0.96645,0,-0.4572
18.159,0.45226,-0.38806,-0.0048133,-7.5978,7.6077,-0.38806,-0.0048133,-7.5978,1,0.01463,-0.96653,0,-0.4572
18.159,0.45226,-0.38806,-0.0048133,-7.5978,7.6077,-0.38806,-0.0048133,-7.5978,1,0.014707,-0.96661,0,-0.4572
18.159,0.45226,-0.38806,-0.0048133,-7.5978,7.6077,-0.38806,-0.0048133,-7.5978,1,0.014783,-0.96668,0,-0.4572
