0.00E+00	0.00E+00
1.54E-04	0.00E+00
3.08E-04	0.00E+00
4.63E-04	0.00E+00
6.17E-04	0.00E+00
7.71E-04	0.00E+00
9.25E-04	0.00E+00
1.08E-03	0.00E+00
1.23E-03	0.00E+00
1.39E-03	0.00E+00
1.54E-03	0.00E+00
1.70E-03	0.00E+00
1.85E-03	0.00E+00
2.00E-03	0.00E+00
2.16E-03	0.00E+00
2.31E-03	0.00E+00
2.47E-03	0.00E+00
2.62E-03	0.00E+00
2.78E-03	0.00E+00
2.93E-03	0.00E+00
3.08E-03	0.00E+00
3.24E-03	0.00E+00
3.39E-03	0.00E+00
3.55E-03	0.00E+00
3.70E-03	0.00E+00
3.86E-03	0.00E+00
4.01E-03	0.00E+00
4.16E-03	0.00E+00
4.32E-03	0.00E+00
4.47E-03	0.00E+00
4.63E-03	0.00E+00
4.78E-03	0.00E+00
4.93E-03	0.00E+00
5.09E-03	0.00E+00
5.24E-03	0.00E+00
5.40E-03	0.00E+00
5.55E-03	0.00E+00
5.71E-03	0.00E+00
5.86E-03	0.00E+00
6.01E-03	0.00E+00
6.17E-03	0.00E+00
6.32E-03	0.00E+00
6.48E-03	0.00E+00
6.63E-03	0.00E+00
6.78E-03	0.00E+00
6.94E-03	0.00E+00
7.09E-03	0.00E+00
7.25E-03	0.00E+00
7.40E-03	0.00E+00
7.56E-03	0.00E+00
7.71E-03	0.00E+00
7.86E-03	0.00E+00
8.02E-03	0.00E+00
8.17E-03	0.00E+00
8.33E-03	0.00E+00
8.48E-03	0.00E+00
8.64E-03	0.00E+00
8.79E-03	0.00E+00
8.94E-03	0.00E+00
9.10E-03	0.00E+00
9.25E-03	0.00E+00
9.41E-03	0.00E+00
9.56E-03	0.00E+00
9.71E-03	0.00E+00
9.87E-03	0.00E+00
1.00E-02	0.00E+00
1.02E-02	0.00E+00
1.03E-02	0.00E+00
1.05E-02	0.00E+00
1.06E-02	0.00E+00
1.08E-02	0.00E+00
1.09E-02	0.00E+00
1.11E-02	0.00E+00
1.13E-02	0.00E+00
1.14E-02	0.00E+00
1.16E-02	0.00E+00
1.17E-02	0.00E+00
1.19E-02	0.00E+00
1.20E-02	0.00E+00
1.22E-02	0.00E+00
1.23E-02	0.00E+00
1.25E-02	0.00E+00
1.26E-02	0.00E+00
1.28E-02	0.00E+00
1.30E-02	0.00E+00
1.31E-02	0.00E+00
1.33E-02	0.00E+00
1.34E-02	0.00E+00
1.36E-02	0.00E+00
1.37E-02	0.00E+00
1.39E-02	0.00E+00
1.40E-02	0.00E+00
1.42E-02	0.00E+00
1.43E-02	0.00E+00
1.45E-02	0.00E+00
